"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,126,62,64,0,126,290102,148908,141194,41.6,45.3,43.4
2,"10-19",NA,289,157,132,0,289,263568,134947,128621,116.3,102.6,109.6
3,"20-29",NA,765,387,378,0,765,339736,177466,162270,218.1,232.9,225.2
4,"30-39",NA,822,428,394,0,822,359239,188972,170267,226.5,231.4,228.8
5,"40-49",NA,882,378,504,0,882,369722,183873,185849,205.6,271.2,238.6
6,"50-59",NA,956,392,564,0,956,419039,196469,222570,199.5,253.4,228.1
7,"60-69",NA,580,244,336,0,580,351248,147788,203460,165.1,165.1,165.1
8,"70-79",NA,256,111,145,0,256,236890,81674,155216,135.9,93.4,108.1
9,"Virš 80",NA,280,85,195,0,280,164546,44257,120289,192.1,162.1,170.2
