"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,15,6,9,5,10,0,2020-10-07 06:45:16,5,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,14,7,7,10,4,0,2020-10-07 06:45:18,4,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,10,5,5,2,7,1,2020-10-07 06:45:19,0,0
4,"69","Prienų r.","2","Kauno apskr.",NA,30,11,19,2,27,1,2020-10-07 06:45:21,1,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,25,8,17,6,19,0,2020-10-07 06:45:22,5,0
6,"74","Rietavo","8","Telšių apskr.",NA,11,6,5,5,6,0,2020-10-07 06:45:24,5,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,98,44,54,10,84,4,2020-10-07 06:45:25,5,0
8,"19","Kauno m.","2","Kauno apskr.",NA,602,306,296,325,268,8,2020-10-07 06:45:28,173,1
9,"11","Alytaus m.","1","Alytaus apskr.",NA,36,21,15,1,34,1,2020-10-07 06:45:29,0,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,12,7,5,11,1,0,2020-10-07 06:45:31,11,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,17,9,8,1,14,2,2020-10-07 06:45:32,1,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-10-07 06:45:34,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,2,17,0,2020-10-07 06:45:35,0,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,105,49,56,88,15,2,2020-10-07 06:45:37,72,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,94,47,47,18,72,4,2020-10-07 06:45:38,7,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-07 06:45:40,1,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,19,10,9,10,8,1,2020-10-07 06:45:41,5,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,21,25,0,2020-10-07 06:45:42,2,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,215,74,141,193,18,0,2020-10-07 06:45:44,131,4
