"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,23,11,12,0,23,290102,148908,141194,7.4,8.5,7.9
2,"10-19",NA,50,25,25,0,50,263568,134947,128621,18.5,19.4,19
3,"20-29",NA,230,111,119,0,230,339736,177466,162270,62.5,73.3,67.7
4,"30-39",NA,227,119,108,0,227,359239,188972,170267,63,63.4,63.2
5,"40-49",NA,300,126,174,0,300,369722,183873,185849,68.5,93.6,81.1
6,"50-59",NA,407,145,262,0,407,419039,196469,222570,73.8,117.7,97.1
7,"60-69",NA,267,112,155,0,267,351248,147788,203460,75.8,76.2,76
8,"70-79",NA,141,65,76,0,141,236890,81674,155216,79.6,49,59.5
9,"Virš 80",NA,163,48,115,0,163,164546,44257,120289,108.5,95.6,99.1
