"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,275,122,153,210,65,0,2020-11-22 10:26:24,182,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,266,153,113,224,38,4,2020-11-22 10:26:26,115,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,287,128,159,228,57,1,2020-11-22 10:26:28,235,1
4,"69","Prienų r.","2","Kauno apskr.",NA,398,150,248,296,98,3,2020-11-22 10:26:30,227,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,476,238,238,411,63,2,2020-11-22 10:26:32,261,0
6,"74","Rietavo","8","Telšių apskr.",NA,148,52,96,88,57,3,2020-11-22 10:26:34,81,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,1030,447,583,805,206,18,2020-11-22 10:26:37,496,1
8,"19","Kauno m.","2","Kauno apskr.",NA,5277,2389,2888,4320,897,45,2020-11-22 10:26:42,2356,15
9,"11","Alytaus m.","1","Alytaus apskr.",NA,890,351,539,832,55,3,2020-11-22 10:26:44,635,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,192,81,111,154,35,0,2020-11-22 10:26:46,143,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,269,105,164,116,143,6,2020-11-22 10:26:48,83,4
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,103,41,62,76,26,1,2020-11-22 10:26:50,62,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,157,62,95,90,64,0,2020-11-22 10:26:52,81,1
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,908,398,509,764,123,10,2020-11-22 10:26:54,455,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,1005,453,551,746,247,10,2020-11-22 10:26:58,467,2
16,"34","Anykščių r.","9","Utenos apskr.",NA,114,51,63,85,28,1,2020-11-22 10:27:00,81,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,141,66,75,104,35,2,2020-11-22 10:27:01,92,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,129,44,85,52,76,1,2020-11-22 10:27:03,50,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,550,224,326,258,273,3,2020-11-22 10:27:05,230,16
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,147,68,79,102,44,1,2020-11-22 10:27:07,89,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,248,102,146,189,56,3,2020-11-22 10:27:09,166,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,430,186,244,335,89,5,2020-11-22 10:27:11,262,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,385,156,225,286,96,2,2020-11-22 10:27:14,199,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,149,70,79,84,63,2,2020-11-22 10:27:16,52,0
