"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,1,0,0,0,0,0,2020-10-27 11:16:03,0,0,1,0,0,0,0,0,98.6,0
103225,NA,"Utenos r.",NA,NA,NA,NA,33,14,19,18,15,0,2020-10-27 11:16:03,0,0,33,88.8,37179,48.4,13,35,179,0
103226,NA,"Kaišiadorių r.",NA,NA,NA,NA,39,20,19,33,6,0,2020-10-27 11:16:03,0,0,39,132.1,29526,111.8,23,77.9,179,0
103227,NA,"Vilkaviškio r.",NA,NA,NA,NA,18,6,12,8,9,1,2020-10-27 11:16:03,0,0,18,51.9,34660,23.1,7,20.2,179,0
103228,NA,"Prienų r.",NA,NA,NA,NA,76,29,47,46,29,1,2020-10-27 11:16:03,0,0,76,294.5,25802,178.3,44,170.5,179,0
103229,NA,"Jonavos r.",NA,NA,NA,NA,56,19,37,34,22,0,2020-10-27 11:16:03,0,0,56,136,41163,82.6,30,72.9,179,0
103230,NA,"Rietavo",NA,NA,NA,NA,30,12,18,17,13,0,2020-10-27 11:16:03,0,0,30,413.3,7258,234.2,16,220.4,179,0
103231,NA,"Marijampolės",NA,NA,NA,NA,218,82,135,115,94,8,2020-10-27 11:16:03,0,0,218,405.4,53772,213.9,115,213.9,179,0
103232,NA,"Kauno m.",NA,NA,NA,NA,1227,588,639,803,409,12,2020-10-27 11:16:03,0,0,1227,424,289380,277.5,523,180.7,179,3
103809,NA,"Alytaus m.",NA,NA,NA,NA,64,34,29,27,35,1,2020-10-27 11:16:03,0,0,64,128.3,49888,54.1,25,50.1,179,0
103810,NA,"Druskininkų",NA,NA,NA,NA,24,14,10,4,20,0,2020-10-27 11:16:03,0,0,24,125.6,19109,20.9,2,10.5,179,0
103811,NA,"Joniškio r.",NA,NA,NA,NA,100,42,58,79,17,3,2020-10-27 11:16:03,0,0,100,482.5,20726,381.2,63,304,179,1
103812,NA,"Kazlų Rūdos",NA,NA,NA,NA,15,5,10,11,4,0,2020-10-27 11:16:03,0,0,15,132.3,11337,97,11,97,179,0
103813,NA,"Biržų r.",NA,NA,NA,NA,22,10,12,3,19,0,2020-10-27 11:16:03,0,0,22,96.8,22718,13.2,3,13.2,179,0
103814,NA,"Šiaulių r.",NA,NA,NA,NA,274,111,163,212,51,3,2020-10-27 11:16:03,0,0,274,661.2,41442,511.6,129,311.3,179,8
103815,NA,"Klaipėdos r.",NA,NA,NA,NA,216,109,107,127,85,4,2020-10-27 11:16:03,0,0,216,359.2,60139,211.2,114,189.6,179,0
103816,NA,"Anykščių r.",NA,NA,NA,NA,14,7,7,4,10,0,2020-10-27 11:16:03,0,0,14,60.8,23034,17.4,3,13,179,0
103817,NA,"Akmenės r.",NA,NA,NA,NA,28,17,11,8,18,2,2020-10-27 11:16:03,0,0,28,149.2,18764,42.6,9,48,179,0
103818,NA,"Molėtų r.",NA,NA,NA,NA,57,16,41,13,44,0,2020-10-27 11:16:03,0,0,57,332.3,17153,75.8,12,70,179,0
103819,NA,"Radviliškio r.",NA,NA,NA,NA,244,89,155,35,193,2,2020-10-27 11:16:03,0,0,244,697.2,34995,100,11,31.4,179,14
103820,NA,"Rokiškio r.",NA,NA,NA,NA,33,15,18,7,26,0,2020-10-27 11:16:03,0,0,33,117.6,28070,24.9,9,32.1,179,0
