"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
95485,NA,"Utenos r.",NA,NA,NA,NA,13,5,8,3,10,0,2020-10-02 06:45:16,0,0,13,35,37179,8.1,3,8.1,49.8,0
95486,NA,"Kaišiadorių r.",NA,NA,NA,NA,12,6,6,8,4,0,2020-10-02 06:45:17,0,0,12,40.6,29526,27.1,3,10.2,49.8,0
95487,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-10-02 06:45:19,0,0,10,28.9,34660,5.8,1,2.9,49.8,0
95488,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,3,25,1,2020-10-02 06:45:21,0,0,29,112.4,25802,11.6,0,0,49.8,0
95489,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-10-02 06:45:22,0,0,20,48.6,41163,2.4,0,0,49.8,0
95490,NA,"Rietavo",NA,NA,NA,NA,7,5,2,1,6,0,2020-10-02 06:45:24,0,0,7,96.4,7258,13.8,1,13.8,49.8,0
95491,NA,"Marijampolės",NA,NA,NA,NA,97,44,53,10,83,4,2020-10-02 06:45:25,0,0,97,180.4,53772,18.6,7,13,49.8,0
95492,NA,"Kauno m.",NA,NA,NA,NA,540,286,254,296,235,8,2020-10-02 06:45:28,0,0,540,186.6,289380,102.3,142,49.1,49.8,1
95493,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,3,32,1,2020-10-02 06:45:30,0,0,36,72.2,49888,6,2,4,49.8,0
95494,NA,"Druskininkų",NA,NA,NA,NA,8,5,3,7,1,0,2020-10-02 06:45:32,0,0,8,41.9,19109,36.6,7,36.6,49.8,0
95495,NA,"Joniškio r.",NA,NA,NA,NA,16,9,7,1,14,1,2020-10-02 06:45:33,0,0,16,77.2,20726,4.8,1,4.8,49.8,0
95496,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-10-02 06:45:34,0,0,3,26.5,11337,0,0,0,49.8,0
95497,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,6,13,0,2020-10-02 06:45:36,0,0,19,83.6,22718,26.4,3,13.2,49.8,0
95498,NA,"Šiaulių r.",NA,NA,NA,NA,85,43,42,73,11,1,2020-10-02 06:45:37,0,0,85,205.1,41442,176.1,58,140,49.8,0
95499,NA,"Klaipėdos r.",NA,NA,NA,NA,94,47,47,18,72,4,2020-10-02 06:45:39,0,0,94,156.3,60139,29.9,8,13.3,49.8,0
95500,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-02 06:45:41,0,0,11,47.8,23034,4.3,1,4.3,49.8,0
95501,NA,"Akmenės r.",NA,NA,NA,NA,17,9,8,12,5,0,2020-10-02 06:45:42,0,0,17,90.6,18764,64,7,37.3,49.8,0
95502,NA,"Molėtų r.",NA,NA,NA,NA,45,12,33,24,21,0,2020-10-02 06:45:43,0,0,45,262.3,17153,139.9,1,5.8,49.8,0
95503,NA,"Radviliškio r.",NA,NA,NA,NA,181,63,118,168,9,0,2020-10-02 06:45:45,0,0,181,517.2,34995,480.1,162,462.9,49.8,4
95504,NA,"Rokiškio r.",NA,NA,NA,NA,22,9,13,16,6,0,2020-10-02 06:45:46,0,0,22,78.4,28070,57,5,17.8,49.8,0
95505,NA,"Šakių r.",NA,NA,NA,NA,16,9,7,4,11,1,2020-10-02 06:45:48,0,0,16,59.9,26698,15,3,11.2,49.8,0
95506,NA,"Panevėžio r.",NA,NA,NA,NA,25,15,10,10,14,1,2020-10-02 06:45:49,0,0,25,70.8,35324,28.3,8,22.6,49.8,0
95507,NA,"Trakų r.",NA,NA,NA,NA,42,20,22,21,21,0,2020-10-02 06:45:51,0,0,42,129,32546,64.5,3,9.2,49.8,0
95508,NA,"Kupiškio r.",NA,NA,NA,NA,18,10,8,7,11,0,2020-10-02 06:45:53,0,0,18,110.1,16356,42.8,7,42.8,49.8,0
95509,NA,"Skuodo r.",NA,NA,NA,NA,10,2,8,3,7,0,2020-10-02 06:45:54,0,0,10,62.2,16078,18.7,1,6.2,49.8,0
95510,NA,"Palangos m.",NA,NA,NA,NA,15,8,7,2,12,1,2020-10-02 06:45:56,0,0,15,93.5,16046,12.5,2,12.5,49.8,0
95511,NA,"Pagėgių",NA,NA,NA,NA,5,0,5,2,3,0,2020-10-02 06:45:57,0,0,5,68.6,7288,27.4,0,0,49.8,0
95512,NA,"Šalčininkų r.",NA,NA,NA,NA,35,12,23,3,32,0,2020-10-02 06:45:59,0,0,35,114.7,30520,9.8,1,3.3,49.8,0
95513,NA,"Vilniaus r.",NA,NA,NA,NA,371,146,225,71,293,3,2020-10-02 06:46:01,0,0,371,370.4,100158,70.9,28,28,49.8,4
