"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
102529,NA,"Utenos r.",NA,NA,NA,NA,33,14,19,18,15,0,2020-10-25 06:52:59,0,0,33,88.8,37179,48.4,13,35,138.5,0
102530,NA,"Kaišiadorių r.",NA,NA,NA,NA,34,17,17,29,5,0,2020-10-25 06:52:59,0,0,34,115.2,29526,98.2,19,64.3,138.5,0
102531,NA,"Vilkaviškio r.",NA,NA,NA,NA,18,6,12,8,9,1,2020-10-25 06:52:59,0,0,18,51.9,34660,23.1,7,20.2,138.5,0
102532,NA,"Prienų r.",NA,NA,NA,NA,62,24,38,32,29,1,2020-10-25 06:52:59,0,0,62,240.3,25802,124,32,124,138.5,0
102533,NA,"Jonavos r.",NA,NA,NA,NA,52,17,35,30,22,0,2020-10-25 06:52:59,0,0,52,126.3,41163,72.9,26,63.2,138.5,0
102534,NA,"Rietavo",NA,NA,NA,NA,23,10,13,10,13,0,2020-10-25 06:52:59,0,0,23,316.9,7258,137.8,10,137.8,138.5,0
102535,NA,"Marijampolės",NA,NA,NA,NA,202,78,124,103,92,7,2020-10-25 06:52:59,0,0,202,375.7,53772,191.5,101,187.8,138.5,0
102536,NA,"Kauno m.",NA,NA,NA,NA,1080,513,566,735,331,10,2020-10-25 06:52:59,0,0,1080,373.2,289380,254,403,139.3,138.5,3
102537,NA,"Alytaus m.",NA,NA,NA,NA,53,28,25,17,35,1,2020-10-25 06:52:59,0,0,53,106.2,49888,34.1,14,28.1,138.5,0
102538,NA,"Druskininkų",NA,NA,NA,NA,24,14,10,8,16,0,2020-10-25 06:52:59,0,0,24,125.6,19109,41.9,5,26.2,138.5,0
102539,NA,"Joniškio r.",NA,NA,NA,NA,96,41,55,76,17,2,2020-10-25 06:52:59,0,0,96,463.2,20726,366.7,60,289.5,138.5,1
