"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
105785,NA,"Utenos r.",NA,NA,NA,NA,55,27,28,35,20,0,2020-11-01 06:53:05,0,0,55,147.9,37179,94.1,33,88.8,292.6,0
105786,NA,"Kaišiadorių r.",NA,NA,NA,NA,88,55,33,82,6,0,2020-11-01 06:53:05,0,0,88,298,29526,277.7,66,223.5,292.6,0
105787,NA,"Vilkaviškio r.",NA,NA,NA,NA,25,9,16,14,10,1,2020-11-01 06:53:05,0,0,25,72.1,34660,40.4,13,37.5,292.6,0
105788,NA,"Prienų r.",NA,NA,NA,NA,102,43,59,65,36,1,2020-11-01 06:53:05,0,0,102,395.3,25802,251.9,63,244.2,292.6,0
105789,NA,"Jonavos r.",NA,NA,NA,NA,83,34,49,55,28,0,2020-11-01 06:53:05,0,0,83,201.6,41163,133.6,54,131.2,292.6,0
105790,NA,"Rietavo",NA,NA,NA,NA,41,15,26,24,17,0,2020-11-01 06:53:05,0,0,41,564.9,7258,330.7,27,372,292.6,0
105791,NA,"Marijampolės",NA,NA,NA,NA,319,136,182,210,96,12,2020-11-01 06:53:05,0,0,319,593.2,53772,390.5,189,351.5,292.6,0
105792,NA,"Kauno m.",NA,NA,NA,NA,1715,805,910,1248,449,13,2020-11-01 06:53:05,0,0,1715,592.6,289380,431.3,915,316.2,292.6,5
105793,NA,"Alytaus m.",NA,NA,NA,NA,102,49,53,62,39,1,2020-11-01 06:53:05,0,0,102,204.5,49888,124.3,58,116.3,292.6,0
105794,NA,"Druskininkų",NA,NA,NA,NA,32,19,13,12,20,0,2020-11-01 06:53:05,0,0,32,167.5,19109,62.8,9,47.1,292.6,0
105795,NA,"Joniškio r.",NA,NA,NA,NA,125,50,75,82,39,3,2020-11-01 06:53:05,0,0,125,603.1,20726,395.6,66,318.4,292.6,1
105796,NA,"Kazlų Rūdos",NA,NA,NA,NA,20,8,12,16,4,0,2020-11-01 06:53:05,0,0,20,176.4,11337,141.1,14,123.5,292.6,0
105797,NA,"Biržų r.",NA,NA,NA,NA,45,16,29,26,19,0,2020-11-01 06:53:05,0,0,45,198.1,22718,114.4,25,110,292.6,0
105798,NA,"Šiaulių r.",NA,NA,NA,NA,336,135,200,272,51,4,2020-11-01 06:53:05,0,0,336,810.8,41442,656.3,157,378.8,292.6,8
105799,NA,"Klaipėdos r.",NA,NA,NA,NA,306,150,156,213,88,5,2020-11-01 06:53:05,0,0,306,508.8,60139,354.2,179,297.6,292.6,0
105800,NA,"Anykščių r.",NA,NA,NA,NA,16,9,7,6,10,0,2020-11-01 06:53:05,0,0,16,69.5,23034,26,5,21.7,292.6,0
105801,NA,"Akmenės r.",NA,NA,NA,NA,33,20,13,13,18,2,2020-11-01 06:53:05,0,0,33,175.9,18764,69.3,11,58.6,292.6,0
105802,NA,"Molėtų r.",NA,NA,NA,NA,70,23,47,23,47,0,2020-11-01 06:53:05,0,0,70,408.1,17153,134.1,25,145.7,292.6,0
105803,NA,"Radviliškio r.",NA,NA,NA,NA,259,96,163,41,202,2,2020-11-01 06:53:05,0,0,259,740.1,34995,117.2,22,62.9,292.6,14
