"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
85173,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-08-22 06:50:09,0,0,8,21.5,37179,0,0,0,13,0
85174,NA,"Kaišiadorių r.",NA,NA,NA,NA,8,4,4,5,3,0,2020-08-22 06:50:10,0,0,8,27.1,29526,16.9,5,16.9,13,0
85175,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-08-22 06:50:10,0,0,8,23.1,34660,0,0,0,13,0
85176,NA,"Prienų r.",NA,NA,NA,NA,24,8,16,16,7,1,2020-08-22 06:50:11,0,0,24,93,25802,62,8,31,13,0
85177,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,7,13,0,2020-08-22 06:50:12,0,0,20,48.6,41163,17,2,4.9,13,0
85178,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-08-22 06:50:13,0,0,6,82.7,7258,0,0,0,13,0
85179,NA,"Marijampolės",NA,NA,NA,NA,83,37,46,3,76,4,2020-08-22 06:50:14,0,0,83,154.4,53772,5.6,1,1.9,13,0
85180,NA,"Kauno m.",NA,NA,NA,NA,310,174,136,195,109,5,2020-08-22 06:50:16,0,0,310,107.1,289380,67.4,99,34.2,13,1
85181,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-08-22 06:50:17,0,0,28,56.1,49888,0,0,0,13,0
85182,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-22 06:50:18,0,0,1,5.2,19109,0,0,0,13,0
85183,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-08-22 06:50:19,0,0,15,72.4,20726,0,0,0,13,0
85184,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-08-22 06:50:20,0,0,3,26.5,11337,0,0,0,13,0
85441,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-08-22 06:50:20,0,0,10,44,22718,0,0,0,13,0
85442,NA,"Šiaulių r.",NA,NA,NA,NA,12,7,5,1,10,1,2020-08-22 06:50:21,0,0,12,29,41442,2.4,0,0,13,0
85443,NA,"Klaipėdos r.",NA,NA,NA,NA,70,33,37,11,55,4,2020-08-22 06:50:22,0,0,70,116.4,60139,18.3,3,5,13,0
85444,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,0,8,0,2020-08-22 06:50:23,0,0,8,34.7,23034,0,0,0,13,0
85445,NA,"Akmenės r.",NA,NA,NA,NA,7,3,4,2,5,0,2020-08-22 06:50:24,0,0,7,37.3,18764,10.7,2,10.7,13,0
85446,NA,"Molėtų r.",NA,NA,NA,NA,17,5,11,11,5,0,2020-08-22 06:50:25,0,0,17,99.1,17153,64.1,6,35,13,0
85447,NA,"Radviliškio r.",NA,NA,NA,NA,8,6,2,1,7,0,2020-08-22 06:50:26,0,0,8,22.9,34995,2.9,0,0,13,0
85448,NA,"Rokiškio r.",NA,NA,NA,NA,5,1,4,0,5,0,2020-08-22 06:50:27,0,0,5,17.8,28070,0,0,0,13,0
85449,NA,"Šakių r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-08-22 06:50:28,0,0,10,37.5,26698,7.5,2,7.5,13,0
85450,NA,"Panevėžio r.",NA,NA,NA,NA,15,8,7,5,9,1,2020-08-22 06:50:29,0,0,15,42.5,35324,14.2,3,8.5,13,0
