"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
94837,NA,"Utenos r.",NA,NA,NA,NA,12,5,7,2,10,0,2020-09-30 06:45:16,0,0,12,32.3,37179,5.4,2,5.4,44.8,0
94838,NA,"Kaišiadorių r.",NA,NA,NA,NA,12,6,6,8,4,0,2020-09-30 06:45:17,0,0,12,40.6,29526,27.1,3,10.2,44.8,0
94839,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-09-30 06:45:19,0,0,10,28.9,34660,5.8,1,2.9,44.8,0
94840,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,5,23,1,2020-09-30 06:45:20,0,0,29,112.4,25802,19.4,0,0,44.8,0
94841,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-09-30 06:45:22,0,0,20,48.6,41163,2.4,0,0,44.8,0
94842,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-30 06:45:23,0,0,6,82.7,7258,0,0,0,44.8,0
94843,NA,"Marijampolės",NA,NA,NA,NA,96,44,52,10,82,4,2020-09-30 06:45:25,0,0,96,178.5,53772,18.6,7,13,44.8,0
94844,NA,"Kauno m.",NA,NA,NA,NA,503,267,236,287,207,8,2020-09-30 06:45:27,0,0,503,173.8,289380,99.2,113,39,44.8,1
94845,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,3,32,1,2020-09-30 06:45:28,0,0,36,72.2,49888,6,2,4,44.8,0
94846,NA,"Druskininkų",NA,NA,NA,NA,3,2,1,2,1,0,2020-09-30 06:45:30,0,0,3,15.7,19109,10.5,2,10.5,44.8,0
94847,NA,"Joniškio r.",NA,NA,NA,NA,16,9,7,1,14,1,2020-09-30 06:45:32,0,0,16,77.2,20726,4.8,1,4.8,44.8,0
94848,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-30 06:45:33,0,0,3,26.5,11337,0,0,0,44.8,0
95105,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,6,13,0,2020-09-30 06:45:34,0,0,19,83.6,22718,26.4,5,22,44.8,0
95106,NA,"Šiaulių r.",NA,NA,NA,NA,74,35,39,62,11,1,2020-09-30 06:45:36,0,0,74,178.6,41442,149.6,52,125.5,44.8,0
95107,NA,"Klaipėdos r.",NA,NA,NA,NA,90,45,45,14,72,4,2020-09-30 06:45:38,0,0,90,149.7,60139,23.3,4,6.7,44.8,0
95108,NA,"Anykščių r.",NA,NA,NA,NA,10,4,6,0,10,0,2020-09-30 06:45:39,0,0,10,43.4,23034,0,0,0,44.8,0
95109,NA,"Akmenės r.",NA,NA,NA,NA,17,9,8,12,5,0,2020-09-30 06:45:40,0,0,17,90.6,18764,64,9,48,44.8,0
95110,NA,"Molėtų r.",NA,NA,NA,NA,44,11,33,23,21,0,2020-09-30 06:45:42,0,0,44,256.5,17153,134.1,0,0,44.8,0
95111,NA,"Radviliškio r.",NA,NA,NA,NA,152,56,96,139,9,0,2020-09-30 06:45:44,0,0,152,434.3,34995,397.2,140,400.1,44.8,4
95112,NA,"Rokiškio r.",NA,NA,NA,NA,22,9,13,16,6,0,2020-09-30 06:45:45,0,0,22,78.4,28070,57,5,17.8,44.8,0
95113,NA,"Šakių r.",NA,NA,NA,NA,16,9,7,4,11,1,2020-09-30 06:45:47,0,0,16,59.9,26698,15,3,11.2,44.8,0
95114,NA,"Panevėžio r.",NA,NA,NA,NA,24,14,10,9,14,1,2020-09-30 06:45:48,0,0,24,67.9,35324,25.5,8,22.6,44.8,0
95115,NA,"Trakų r.",NA,NA,NA,NA,41,20,21,22,19,0,2020-09-30 06:45:50,0,0,41,126,32546,67.6,4,12.3,44.8,0
95116,NA,"Kupiškio r.",NA,NA,NA,NA,18,10,8,9,9,0,2020-09-30 06:45:51,0,0,18,110.1,16356,55,8,48.9,44.8,0
95117,NA,"Skuodo r.",NA,NA,NA,NA,10,2,8,3,7,0,2020-09-30 06:45:53,0,0,10,62.2,16078,18.7,1,6.2,44.8,0
95118,NA,"Palangos m.",NA,NA,NA,NA,14,7,7,2,11,1,2020-09-30 06:45:54,0,0,14,87.2,16046,12.5,2,12.5,44.8,0
95119,NA,"Pagėgių",NA,NA,NA,NA,5,0,5,2,3,0,2020-09-30 06:45:56,0,0,5,68.6,7288,27.4,0,0,44.8,0
95120,NA,"Šalčininkų r.",NA,NA,NA,NA,35,12,23,3,32,0,2020-09-30 06:45:57,0,0,35,114.7,30520,9.8,1,3.3,44.8,0
95121,NA,"Vilniaus r.",NA,NA,NA,NA,368,145,223,68,293,3,2020-09-30 06:45:59,0,0,368,367.4,100158,67.9,25,25,44.8,4
95122,NA,"Švenčionių r.",NA,NA,NA,NA,49,18,31,29,20,0,2020-09-30 06:46:01,0,0,49,213.7,22932,126.5,5,21.8,44.8,0
95123,NA,"Zarasų r.",NA,NA,NA,NA,5,5,0,2,3,0,2020-09-30 06:46:02,0,0,5,33.5,14916,13.4,0,0,44.8,0
95124,NA,"Kėdainių r.",NA,NA,NA,NA,36,20,16,19,16,0,2020-09-30 06:46:04,0,0,36,79.5,45285,42,11,24.3,44.8,1
95125,NA,"Ukmergės r.",NA,NA,NA,NA,109,37,72,20,79,9,2020-09-30 06:46:06,0,0,109,325.7,33471,59.8,15,44.8,44.8,1
