"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,22,8,14,12,10,0,2020-10-20 08:50:37,7,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,26,14,12,21,5,0,2020-10-20 08:50:38,12,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,13,6,7,3,9,1,2020-10-20 08:50:39,3,0
4,"69","Prienų r.","2","Kauno apskr.",NA,41,17,24,12,28,1,2020-10-20 08:50:40,11,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,32,11,21,12,20,0,2020-10-20 08:50:40,8,0
6,"74","Rietavo","8","Telšių apskr.",NA,17,7,10,10,7,0,2020-10-20 08:50:41,9,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,145,56,89,50,90,5,2020-10-20 08:50:42,47,0
8,"19","Kauno m.","2","Kauno apskr.",NA,842,411,431,519,310,10,2020-10-20 08:50:45,259,3
9,"11","Alytaus m.","1","Alytaus apskr.",NA,45,25,20,9,35,1,2020-10-20 08:50:46,9,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,23,14,9,18,5,0,2020-10-20 08:50:47,12,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,64,31,33,47,14,2,2020-10-20 08:50:48,47,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,8,2,6,5,3,0,2020-10-20 08:50:48,5,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,20,10,10,2,18,0,2020-10-20 08:50:49,1,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,193,88,105,162,26,3,2020-10-20 08:50:50,90,2
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,136,70,66,51,81,4,2020-10-20 08:50:52,42,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,14,7,7,4,10,0,2020-10-20 08:50:52,3,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,22,13,9,6,14,2,2020-10-20 08:50:53,3,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,10,36,0,2020-10-20 08:50:54,1,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,238,86,152,106,117,2,2020-10-20 08:50:55,23,13
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,28,11,17,7,21,0,2020-10-20 08:50:56,6,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,35,18,17,19,15,1,2020-10-20 08:50:57,18,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,46,25,21,26,19,1,2020-10-20 08:50:58,18,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,60,27,33,34,26,0,2020-10-20 08:50:59,18,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,24,12,12,7,17,0,2020-10-20 08:51:00,5,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,37,13,24,28,9,0,2020-10-20 08:51:01,26,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,31,13,18,18,12,1,2020-10-20 08:51:01,16,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,8,1,7,3,5,0,2020-10-20 08:51:02,3,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,36,12,24,1,35,0,2020-10-20 08:51:03,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,454,190,264,130,317,3,2020-10-20 08:51:05,71,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,111,55,56,65,46,0,2020-10-20 08:51:06,61,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-20 08:51:07,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,48,27,21,17,30,0,2020-10-20 08:51:08,9,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,120,43,77,26,84,9,2020-10-20 08:51:09,11,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,131,45,86,107,23,1,2020-10-20 08:51:10,89,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,29,13,16,9,19,0,2020-10-20 08:51:11,9,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,9,4,5,3,5,0,2020-10-20 08:51:12,3,1
42,"52","Kauno r.","2","Kauno apskr.",NA,262,122,140,189,69,4,2020-10-20 08:51:13,97,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,36,16,20,21,15,0,2020-10-20 08:51:14,20,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,63,44,19,12,50,1,2020-10-20 08:51:15,10,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,14,5,9,7,7,0,2020-10-20 08:51:16,6,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,46,23,23,23,21,1,2020-10-20 08:51:17,19,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,64,35,29,44,20,0,2020-10-20 08:51:17,27,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,5,2,3,4,1,0,2020-10-20 08:51:18,3,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,63,31,32,26,36,1,2020-10-20 08:51:19,15,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,1,24,0,2020-10-20 08:51:20,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,38,15,23,16,20,2,2020-10-20 08:51:21,15,0
53,"68","Plungės r.","8","Telšių apskr.",NA,92,38,54,73,19,0,2020-10-20 08:51:22,75,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,104,41,63,38,62,4,2020-10-20 08:51:23,37,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,7,4,3,4,2,1,2020-10-20 08:51:24,3,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,9,5,4,1,8,0,2020-10-20 08:51:24,1,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,676,256,420,621,45,8,2020-10-20 08:51:27,253,2
