"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
95545,NA,"Utenos r.",NA,NA,NA,NA,13,5,8,3,10,0,2020-10-03 06:45:12,0,0,13,35,37179,8.1,3,8.1,50.7,0
95546,NA,"Kaišiadorių r.",NA,NA,NA,NA,12,6,6,8,4,0,2020-10-03 06:45:13,0,0,12,40.6,29526,27.1,3,10.2,50.7,0
95547,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-10-03 06:45:15,0,0,10,28.9,34660,5.8,1,2.9,50.7,0
95548,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,3,25,1,2020-10-03 06:45:16,0,0,29,112.4,25802,11.6,0,0,50.7,0
95549,NA,"Jonavos r.",NA,NA,NA,NA,23,7,16,4,19,0,2020-10-03 06:45:17,0,0,23,55.9,41163,9.7,3,7.3,50.7,0
95550,NA,"Rietavo",NA,NA,NA,NA,7,5,2,1,6,0,2020-10-03 06:45:18,0,0,7,96.4,7258,13.8,1,13.8,50.7,0
95551,NA,"Marijampolės",NA,NA,NA,NA,97,44,53,10,83,4,2020-10-03 06:45:20,0,0,97,180.4,53772,18.6,6,11.2,50.7,0
95552,NA,"Kauno m.",NA,NA,NA,NA,554,290,264,298,247,8,2020-10-03 06:45:22,0,0,554,191.4,289380,103,153,52.9,50.7,1
95745,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,3,32,1,2020-10-03 06:45:23,0,0,36,72.2,49888,6,2,4,50.7,0
95746,NA,"Druskininkų",NA,NA,NA,NA,8,5,3,7,1,0,2020-10-03 06:45:24,0,0,8,41.9,19109,36.6,7,36.6,50.7,0
95747,NA,"Joniškio r.",NA,NA,NA,NA,16,9,7,1,14,1,2020-10-03 06:45:26,0,0,16,77.2,20726,4.8,1,4.8,50.7,0
95748,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-10-03 06:45:27,0,0,3,26.5,11337,0,0,0,50.7,0
95749,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,3,16,0,2020-10-03 06:45:28,0,0,19,83.6,22718,13.2,2,8.8,50.7,0
95750,NA,"Šiaulių r.",NA,NA,NA,NA,91,45,46,78,12,1,2020-10-03 06:45:30,0,0,91,219.6,41442,188.2,63,152,50.7,0
95751,NA,"Klaipėdos r.",NA,NA,NA,NA,94,47,47,18,72,4,2020-10-03 06:45:31,0,0,94,156.3,60139,29.9,8,13.3,50.7,0
95752,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-03 06:45:33,0,0,11,47.8,23034,4.3,1,4.3,50.7,0
95753,NA,"Akmenės r.",NA,NA,NA,NA,19,10,9,14,5,0,2020-10-03 06:45:34,0,0,19,101.3,18764,74.6,6,32,50.7,0
95754,NA,"Molėtų r.",NA,NA,NA,NA,45,12,33,24,21,0,2020-10-03 06:45:35,0,0,45,262.3,17153,139.9,1,5.8,50.7,0
95755,NA,"Radviliškio r.",NA,NA,NA,NA,194,69,125,181,9,0,2020-10-03 06:45:37,0,0,194,554.4,34995,517.2,147,420.1,50.7,4
95756,NA,"Rokiškio r.",NA,NA,NA,NA,22,9,13,16,6,0,2020-10-03 06:45:38,0,0,22,78.4,28070,57,4,14.3,50.7,0
95757,NA,"Šakių r.",NA,NA,NA,NA,16,9,7,4,11,1,2020-10-03 06:45:39,0,0,16,59.9,26698,15,3,11.2,50.7,0
95758,NA,"Panevėžio r.",NA,NA,NA,NA,25,15,10,10,14,1,2020-10-03 06:45:40,0,0,25,70.8,35324,28.3,8,22.6,50.7,0
95759,NA,"Trakų r.",NA,NA,NA,NA,42,19,23,21,21,0,2020-10-03 06:45:42,0,0,42,129,32546,64.5,4,12.3,50.7,0
95760,NA,"Kupiškio r.",NA,NA,NA,NA,18,10,8,7,11,0,2020-10-03 06:45:43,0,0,18,110.1,16356,42.8,5,30.6,50.7,0
95761,NA,"Skuodo r.",NA,NA,NA,NA,10,2,8,3,7,0,2020-10-03 06:45:44,0,0,10,62.2,16078,18.7,1,6.2,50.7,0
95762,NA,"Palangos m.",NA,NA,NA,NA,15,8,7,2,12,1,2020-10-03 06:45:46,0,0,15,93.5,16046,12.5,2,12.5,50.7,0
95763,NA,"Pagėgių",NA,NA,NA,NA,5,0,5,2,3,0,2020-10-03 06:45:47,0,0,5,68.6,7288,27.4,0,0,50.7,0
95764,NA,"Šalčininkų r.",NA,NA,NA,NA,35,12,23,3,32,0,2020-10-03 06:45:48,0,0,35,114.7,30520,9.8,0,0,50.7,0
95765,NA,"Vilniaus r.",NA,NA,NA,NA,376,149,227,76,293,3,2020-10-03 06:45:51,0,0,376,375.4,100158,75.9,31,31,50.7,4
95766,NA,"Švenčionių r.",NA,NA,NA,NA,49,18,31,25,24,0,2020-10-03 06:45:52,0,0,49,213.7,22932,109,1,4.4,50.7,0
95767,NA,"Zarasų r.",NA,NA,NA,NA,6,5,1,2,4,0,2020-10-03 06:45:53,0,0,6,40.2,14916,13.4,1,6.7,50.7,0
95768,NA,"Kėdainių r.",NA,NA,NA,NA,38,21,17,21,16,0,2020-10-03 06:45:55,0,0,38,83.9,45285,46.4,11,24.3,50.7,1
95769,NA,"Ukmergės r.",NA,NA,NA,NA,109,37,72,19,80,9,2020-10-03 06:45:56,0,0,109,325.7,33471,56.8,11,32.9,50.7,1
95770,NA,"Kelmės r.",NA,NA,NA,NA,36,9,27,33,3,0,2020-10-03 06:45:58,0,0,36,141.8,25382,130,30,118.2,50.7,0
95771,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,0,19,0,2020-10-03 06:45:59,0,0,20,132.7,15076,0,0,0,50.7,1
95772,NA,"Kalvarijos",NA,NA,NA,NA,6,2,4,0,5,0,2020-10-03 06:46:00,0,0,6,58.9,10190,0,0,0,50.7,1
95773,NA,"Kauno r.",NA,NA,NA,NA,149,72,77,85,62,2,2020-10-03 06:46:02,0,0,149,154.5,96441,88.1,39,40.4,50.7,0
95774,NA,"Šilutės r.",NA,NA,NA,NA,16,9,7,1,15,0,2020-10-03 06:46:03,0,0,16,42.5,37637,2.7,1,2.7,50.7,0
