"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,134,64,70,0,134,290102,148908,141194,43,49.6,46.2
2,"10-19",NA,307,166,141,0,307,263568,134947,128621,123,109.6,116.5
3,"20-29",NA,792,396,396,0,792,339736,177466,162270,223.1,244,233.1
4,"30-39",NA,860,438,422,0,860,359239,188972,170267,231.8,247.8,239.4
5,"40-49",NA,929,400,529,0,929,369722,183873,185849,217.5,284.6,251.3
6,"50-59",NA,1011,410,601,0,1011,419039,196469,222570,208.7,270,241.3
7,"60-69",NA,603,252,351,0,603,351248,147788,203460,170.5,172.5,171.7
8,"70-79",NA,262,113,149,0,262,236890,81674,155216,138.4,96,110.6
9,"Virš 80",NA,287,87,200,0,287,164546,44257,120289,196.6,166.3,174.4
