"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,30,14,16,0,30,290102,148908,141194,9.4,11.3,10.3
2,"10-19",NA,55,26,29,0,55,263568,134947,128621,19.3,22.5,20.9
3,"20-29",NA,254,127,127,0,254,339736,177466,162270,71.6,78.3,74.8
4,"30-39",NA,289,163,126,0,289,359239,188972,170267,86.3,74,80.4
5,"40-49",NA,352,158,194,0,352,369722,183873,185849,85.9,104.4,95.2
6,"50-59",NA,461,174,287,0,461,419039,196469,222570,88.6,128.9,110
7,"60-69",NA,302,127,175,0,302,351248,147788,203460,85.9,86,86
8,"70-79",NA,154,69,85,0,154,236890,81674,155216,84.5,54.8,65
9,"Virš 80",NA,170,51,119,0,170,164546,44257,120289,115.2,98.9,103.3
