"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,198,84,114,136,62,0,2020-11-18 10:26:16,134,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,221,128,93,193,25,3,2020-11-18 10:26:18,105,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,174,70,104,145,28,1,2020-11-18 10:26:20,143,0
4,"69","Prienų r.","2","Kauno apskr.",NA,316,120,196,231,82,2,2020-11-18 10:26:22,201,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,361,187,174,297,62,2,2020-11-18 10:26:24,233,0
6,"74","Rietavo","8","Telšių apskr.",NA,119,48,71,73,44,2,2020-11-18 10:26:27,76,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,896,399,496,715,165,16,2020-11-18 10:26:30,503,0
8,"19","Kauno m.","2","Kauno apskr.",NA,4311,1973,2338,3508,752,38,2020-11-18 10:26:36,2268,13
9,"11","Alytaus m.","1","Alytaus apskr.",NA,700,280,420,649,48,3,2020-11-18 10:26:39,556,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,123,58,65,88,33,0,2020-11-18 10:26:41,91,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,242,94,148,125,107,6,2020-11-18 10:26:43,106,4
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,68,34,34,42,25,1,2020-11-18 10:26:45,44,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,129,56,73,74,52,0,2020-11-18 10:26:47,74,1
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,757,330,426,625,114,7,2020-11-18 10:26:49,384,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,806,365,440,591,206,8,2020-11-18 10:26:52,417,1
16,"34","Anykščių r.","9","Utenos apskr.",NA,68,33,35,51,17,0,2020-11-18 10:26:54,51,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,85,42,43,52,31,2,2020-11-18 10:26:56,50,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,110,37,73,41,68,1,2020-11-18 10:26:57,38,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,456,185,271,195,242,3,2020-11-18 10:27:00,182,16
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,109,49,60,69,39,1,2020-11-18 10:27:02,71,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,173,73,100,122,48,3,2020-11-18 10:27:04,108,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,327,153,174,268,56,2,2020-11-18 10:27:06,237,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,314,129,181,215,96,2,2020-11-18 10:27:08,185,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,118,56,62,70,46,2,2020-11-18 10:27:09,51,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,283,108,175,235,43,4,2020-11-18 10:27:12,180,1
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,191,96,95,146,42,3,2020-11-18 10:27:14,85,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,26,11,15,16,9,0,2020-11-18 10:27:16,15,1
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,246,103,143,186,56,2,2020-11-18 10:27:18,176,1
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1498,620,852,996,486,5,2020-11-18 10:27:21,709,7
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,456,194,262,229,221,1,2020-11-18 10:27:24,226,5
36,"43","Zarasų r.","9","Utenos apskr.",NA,30,18,12,22,7,1,2020-11-18 10:27:26,22,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,498,207,291,414,76,6,2020-11-18 10:27:28,348,2
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,391,144,246,233,148,9,2020-11-18 10:27:31,208,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,387,143,244,202,175,7,2020-11-18 10:27:33,113,3
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,300,122,174,188,111,0,2020-11-18 10:27:36,175,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,80,33,47,49,27,3,2020-11-18 10:27:39,46,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1406,635,771,1158,232,14,2020-11-18 10:27:42,755,2
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,460,169,290,339,112,6,2020-11-18 10:27:45,292,3
45,"77","Tauragės r.","7","Tauragės apskr.",NA,529,246,283,402,119,7,2020-11-18 10:27:47,389,1
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,54,24,30,36,18,0,2020-11-18 10:27:49,36,0
