"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,50,23,27,0,50,290102,148908,141194,15.4,19.1,17.2
2,"10-19",NA,79,42,37,0,79,263568,134947,128621,31.1,28.8,30
3,"20-29",NA,278,144,134,0,278,339736,177466,162270,81.1,82.6,81.8
4,"30-39",NA,322,176,146,0,322,359239,188972,170267,93.1,85.7,89.6
5,"40-49",NA,403,184,219,0,403,369722,183873,185849,100.1,117.8,109
6,"50-59",NA,492,190,302,0,492,419039,196469,222570,96.7,135.7,117.4
7,"60-69",NA,321,139,182,0,321,351248,147788,203460,94.1,89.5,91.4
8,"70-79",NA,150,63,87,0,150,236890,81674,155216,77.1,56.1,63.3
9,"Virš 80",NA,170,52,118,0,170,164546,44257,120289,117.5,98.1,103.3
