"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,504,259,245,0,504,290102,148908,141194,173.9,173.5,173.7
2,"10-19",NA,1032,559,473,0,1032,263568,134947,128621,414.2,367.7,391.5
3,"20-29",NA,2249,1130,1119,0,2249,339736,177466,162270,636.7,689.6,662
4,"30-39",NA,2642,1284,1358,0,2642,359239,188972,170267,679.5,797.6,735.4
5,"40-49",NA,2663,1122,1541,0,2663,369722,183873,185849,610.2,829.2,720.3
6,"50-59",NA,2727,1043,1684,0,2727,419039,196469,222570,530.9,756.6,650.8
7,"60-69",NA,1741,727,1014,0,1741,351248,147788,203460,491.9,498.4,495.7
8,"70-79",NA,640,278,362,0,640,236890,81674,155216,340.4,233.2,270.2
9,"Virš 80",NA,625,181,432,12,613,164546,44257,120289,409,359.1,379.8
