"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
105089,NA,"Utenos r.",NA,NA,NA,NA,38,17,21,18,19,0,2020-10-29 11:25:19,0,0,38,102.2,37179,48.4,18,48.4,226.7,0
105090,NA,"Kaišiadorių r.",NA,NA,NA,NA,51,28,23,45,6,0,2020-10-29 11:25:19,0,0,51,172.7,29526,152.4,30,101.6,226.7,0
105091,NA,"Vilkaviškio r.",NA,NA,NA,NA,22,8,14,11,10,1,2020-10-29 11:25:19,0,0,22,63.5,34660,31.7,11,31.7,226.7,0
105092,NA,"Prienų r.",NA,NA,NA,NA,85,32,53,55,29,1,2020-10-29 11:25:19,0,0,85,329.4,25802,213.2,51,197.7,226.7,0
105093,NA,"Jonavos r.",NA,NA,NA,NA,61,20,41,38,23,0,2020-10-29 11:25:19,0,0,61,148.2,41163,92.3,34,82.6,226.7,0
105094,NA,"Rietavo",NA,NA,NA,NA,34,14,20,20,14,0,2020-10-29 11:25:19,0,0,34,468.4,7258,275.6,20,275.6,226.7,0
105095,NA,"Marijampolės",NA,NA,NA,NA,252,96,155,145,95,11,2020-10-29 11:25:19,0,0,252,468.6,53772,269.7,147,273.4,226.7,0
105096,NA,"Kauno m.",NA,NA,NA,NA,1437,679,758,972,448,12,2020-10-29 11:25:19,0,0,1437,496.6,289380,335.9,698,241.2,226.7,5
105097,NA,"Alytaus m.",NA,NA,NA,NA,64,35,29,24,39,1,2020-10-29 11:25:19,0,0,64,128.3,49888,48.1,24,48.1,226.7,0
105098,NA,"Druskininkų",NA,NA,NA,NA,27,15,12,7,20,0,2020-10-29 11:25:19,0,0,27,141.3,19109,36.6,4,20.9,226.7,0
105099,NA,"Joniškio r.",NA,NA,NA,NA,121,50,71,94,23,3,2020-10-29 11:25:19,0,0,121,583.8,20726,453.5,67,323.3,226.7,1
105100,NA,"Kazlų Rūdos",NA,NA,NA,NA,17,6,11,13,4,0,2020-10-29 11:25:19,0,0,17,150,11337,114.7,12,105.8,226.7,0
105101,NA,"Biržų r.",NA,NA,NA,NA,28,13,15,9,19,0,2020-10-29 11:25:19,0,0,28,123.2,22718,39.6,9,39.6,226.7,0
105102,NA,"Šiaulių r.",NA,NA,NA,NA,303,121,182,241,51,3,2020-10-29 11:25:19,0,0,303,731.1,41442,581.5,140,337.8,226.7,8
105103,NA,"Klaipėdos r.",NA,NA,NA,NA,258,129,129,166,87,5,2020-10-29 11:25:19,0,0,258,429,60139,276,151,251.1,226.7,0
105104,NA,"Anykščių r.",NA,NA,NA,NA,15,8,7,5,10,0,2020-10-29 11:25:19,0,0,15,65.1,23034,21.7,4,17.4,226.7,0
105105,NA,"Akmenės r.",NA,NA,NA,NA,29,17,12,9,18,2,2020-10-29 11:25:19,0,0,29,154.6,18764,48,10,53.3,226.7,0
105106,NA,"Molėtų r.",NA,NA,NA,NA,62,20,42,15,47,0,2020-10-29 11:25:19,0,0,62,361.5,17153,87.4,17,99.1,226.7,0
105107,NA,"Radviliškio r.",NA,NA,NA,NA,246,90,156,35,195,2,2020-10-29 11:25:19,0,0,246,703,34995,100,10,28.6,226.7,14
105108,NA,"Rokiškio r.",NA,NA,NA,NA,33,14,19,7,26,0,2020-10-29 11:25:19,0,0,33,117.6,28070,24.9,8,28.5,226.7,0
105109,NA,"Šakių r.",NA,NA,NA,NA,47,23,24,20,26,1,2020-10-29 11:25:19,0,0,47,176,26698,74.9,16,59.9,226.7,0
105110,NA,"Panevėžio r.",NA,NA,NA,NA,61,36,25,40,20,1,2020-10-29 11:25:19,0,0,61,172.7,35324,113.2,28,79.3,226.7,0
105111,NA,"Trakų r.",NA,NA,NA,NA,90,39,51,51,39,0,2020-10-29 11:25:19,0,0,90,276.5,32546,156.7,38,116.8,226.7,0
105112,NA,"Kupiškio r.",NA,NA,NA,NA,29,14,15,10,19,0,2020-10-29 11:25:19,0,0,29,177.3,16356,61.1,9,55,226.7,0
105113,NA,"Skuodo r.",NA,NA,NA,NA,79,35,44,63,15,1,2020-10-29 11:25:19,0,0,79,491.4,16078,391.8,56,348.3,226.7,0
105114,NA,"Palangos m.",NA,NA,NA,NA,73,33,39,59,12,1,2020-10-29 11:25:19,0,0,73,454.9,16046,367.7,52,324.1,226.7,0
105115,NA,"Pagėgių",NA,NA,NA,NA,8,1,7,2,6,0,2020-10-29 11:25:19,0,0,8,109.8,7288,27.4,2,27.4,226.7,0
105116,NA,"Šalčininkų r.",NA,NA,NA,NA,50,17,33,15,35,0,2020-10-29 11:25:19,0,0,50,163.8,30520,49.1,14,45.9,226.7,0
105117,NA,"Vilniaus r.",NA,NA,NA,NA,624,264,360,286,331,3,2020-10-29 11:25:19,0,0,624,623,100158,285.5,199,198.7,226.7,4
105118,NA,"Švenčionių r.",NA,NA,NA,NA,170,82,88,92,78,0,2020-10-29 11:25:19,0,0,170,741.3,22932,401.2,87,379.4,226.7,0
105119,NA,"Zarasų r.",NA,NA,NA,NA,7,6,1,1,6,0,2020-10-29 11:25:19,0,0,7,46.9,14916,6.7,1,6.7,226.7,0
105120,NA,"Kėdainių r.",NA,NA,NA,NA,102,48,54,68,33,0,2020-10-29 11:25:19,0,0,102,225.2,45285,150.2,60,132.5,226.7,1
105121,NA,"Ukmergės r.",NA,NA,NA,NA,149,50,99,48,91,9,2020-10-29 11:25:19,0,0,149,445.2,33471,143.4,34,101.6,226.7,1
105122,NA,"Kelmės r.",NA,NA,NA,NA,223,76,147,147,69,5,2020-10-29 11:25:19,0,0,223,878.6,25382,579.1,123,484.6,226.7,2
105123,NA,"Širvintų r.",NA,NA,NA,NA,79,30,49,58,20,0,2020-10-29 11:25:19,0,0,79,524,15076,384.7,57,378.1,226.7,1
105124,NA,"Kalvarijos",NA,NA,NA,NA,18,7,11,12,5,0,2020-10-29 11:25:19,0,0,18,176.6,10190,117.8,11,107.9,226.7,1
105125,NA,"Kauno r.",NA,NA,NA,NA,486,222,264,351,129,5,2020-10-29 11:25:19,0,0,486,503.9,96441,364,278,288.3,226.7,1
105126,NA,"Šilutės r.",NA,NA,NA,NA,83,38,45,56,24,3,2020-10-29 11:25:19,0,0,83,220.5,37637,148.8,58,154.1,226.7,0
105127,NA,"Tauragės r.",NA,NA,NA,NA,102,64,38,47,54,1,2020-10-29 11:25:19,0,0,102,269.8,37805,124.3,44,116.4,226.7,0
105128,NA,"Lazdijų r.",NA,NA,NA,NA,18,6,12,9,9,0,2020-10-29 11:25:19,0,0,18,98.2,18331,49.1,9,49.1,226.7,0
105129,NA,"Jurbarko r.",NA,NA,NA,NA,110,47,63,82,25,2,2020-10-29 11:25:19,0,0,110,443.2,24822,330.4,77,310.2,226.7,1
105130,NA,"Elektrėnų",NA,NA,NA,NA,97,51,46,64,33,0,2020-10-29 11:25:19,0,0,97,404.3,23992,266.8,41,170.9,226.7,0
105131,NA,"Neringos",NA,NA,NA,NA,4,1,3,3,1,0,2020-10-29 11:25:19,0,0,4,113.3,3530,85,1,28.3,226.7,0
105132,NA,"Mažeikių r.",NA,NA,NA,NA,133,51,82,82,50,1,2020-10-29 11:25:19,0,0,133,260.4,51067,160.6,81,158.6,226.7,0
105133,NA,"Ignalinos r.",NA,NA,NA,NA,24,12,12,0,24,0,2020-10-29 11:25:19,0,0,24,166.3,14433,0,1,6.9,226.7,0
105134,NA,"Telšių r.",NA,NA,NA,NA,104,38,66,74,27,3,2020-10-29 11:25:19,0,0,104,264.5,39317,188.2,77,195.8,226.7,0
105135,NA,"Plungės r.",NA,NA,NA,NA,354,137,216,310,40,2,2020-10-29 11:25:19,0,0,354,1073.1,32987,939.8,306,927.6,226.7,1
105136,NA,"Kretingos r.",NA,NA,NA,NA,178,64,114,109,65,4,2020-10-29 11:25:19,0,0,178,475.6,37427,291.2,104,277.9,226.7,0
105137,NA,"Varėnos r.",NA,NA,NA,NA,21,8,12,14,5,1,2020-10-29 11:25:19,0,0,21,100.8,20840,67.2,15,72,226.7,0
105138,NA,"Alytaus r.",NA,NA,NA,NA,17,8,9,9,8,0,2020-10-29 11:25:19,0,0,17,65.7,25887,34.8,9,34.8,226.7,0
105139,NA,"Raseinių r.",NA,NA,NA,NA,747,291,456,269,466,10,2020-10-29 11:25:19,0,0,747,2392.3,31225,861.5,137,438.7,226.7,2
105140,NA,"Vilniaus m.",NA,NA,NA,NA,3433,1691,1740,2434,965,24,2020-10-29 11:25:19,0,0,3433,610.8,562030,433.1,1746,310.7,226.7,8
105141,NA,"Šilalės r.",NA,NA,NA,NA,74,33,41,52,22,0,2020-10-29 11:25:19,0,0,74,338.1,21887,237.6,51,233,226.7,0
105142,NA,"Klaipėdos m.",NA,NA,NA,NA,930,395,535,610,300,20,2020-10-29 11:25:19,0,0,930,623.5,149157,409,484,324.5,226.7,0
105143,NA,"Visagino",NA,NA,NA,NA,22,11,11,4,16,2,2020-10-29 11:25:19,0,0,22,120.5,18250,21.9,5,27.4,226.7,0
105144,NA,"Pasvalio r.",NA,NA,NA,NA,73,28,45,51,22,0,2020-10-29 11:25:19,0,0,73,319.9,22816,223.5,52,227.9,226.7,0
105145,NA,"Panevėžio m.",NA,NA,NA,NA,246,124,122,135,109,2,2020-10-29 11:25:19,0,0,246,286.5,85878,157.2,100,116.4,226.7,0
105146,NA,"Šiaulių m.",NA,NA,NA,NA,816,321,495,612,190,9,2020-10-29 11:25:19,0,0,816,803.8,101514,602.9,392,386.2,226.7,5
105147,NA,"Birštono",NA,NA,NA,NA,11,5,6,8,3,0,2020-10-29 11:25:19,0,0,11,270.3,4069,196.6,9,221.2,226.7,0
105148,NA,"Pakruojo r.",NA,NA,NA,NA,16,8,8,7,9,0,2020-10-29 11:25:19,0,0,16,86,18606,37.6,5,26.9,226.7,0
61,NA,"Kita",NA,NA,NA,NA,1,1,0,0,0,0,2020-10-29 11:25:19,0,0,1,0,0,0,1,0,98.6,0
