"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,20,6,14,10,10,0,2020-10-13 06:35:14,8,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,16,7,9,12,4,0,2020-10-13 06:35:15,4,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,11,6,5,2,8,1,2020-10-13 06:35:17,1,0
4,"69","Prienų r.","2","Kauno apskr.",NA,32,12,20,3,28,1,2020-10-13 06:35:18,3,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,26,9,17,6,20,0,2020-10-13 06:35:19,6,0
6,"74","Rietavo","8","Telšių apskr.",NA,14,6,8,8,6,0,2020-10-13 06:35:21,8,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,103,46,57,11,88,4,2020-10-13 06:35:22,8,0
8,"19","Kauno m.","2","Kauno apskr.",NA,704,345,359,412,281,9,2020-10-13 06:35:25,219,2
9,"11","Alytaus m.","1","Alytaus apskr.",NA,39,22,17,3,35,1,2020-10-13 06:35:26,3,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,22,13,9,21,1,0,2020-10-13 06:35:28,21,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,37,20,17,21,14,2,2020-10-13 06:35:29,21,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,4,0,4,1,3,0,2020-10-13 06:35:31,1,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,2,17,0,2020-10-13 06:35:32,0,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,145,66,79,119,23,2,2020-10-13 06:35:34,75,1
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,104,52,52,25,75,4,2020-10-13 06:35:35,17,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-13 06:35:37,1,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,19,10,9,3,14,2,2020-10-13 06:35:38,3,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,14,32,0,2020-10-13 06:35:40,2,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,233,84,149,173,46,1,2020-10-13 06:35:43,83,13
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,24,9,15,4,20,0,2020-10-13 06:35:45,2,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,28,16,12,15,12,1,2020-10-13 06:35:46,12,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,33,18,15,18,14,1,2020-10-13 06:35:48,12,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,46,22,24,24,22,0,2020-10-13 06:35:50,6,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,19,10,9,7,12,0,2020-10-13 06:35:51,1,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,19,4,15,12,7,0,2020-10-13 06:35:53,9,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,19,8,11,6,12,1,2020-10-13 06:35:54,5,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,6,0,6,1,5,0,2020-10-13 06:35:56,1,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,36,12,24,2,34,0,2020-10-13 06:35:58,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,412,169,243,104,301,3,2020-10-13 06:36:00,51,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,65,25,40,27,38,0,2020-10-13 06:36:02,16,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-13 06:36:03,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,41,24,17,20,20,0,2020-10-13 06:36:04,5,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,114,39,75,24,80,9,2020-10-13 06:36:06,5,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,76,25,51,66,9,1,2020-10-13 06:36:08,53,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,21,11,10,1,19,0,2020-10-13 06:36:09,1,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,0,5,0,2020-10-13 06:36:10,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,194,91,103,128,64,2,2020-10-13 06:36:12,63,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,19,10,9,4,15,0,2020-10-13 06:36:14,4,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,57,42,15,10,47,0,2020-10-13 06:36:15,6,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,9,4,5,2,7,0,2020-10-13 06:36:18,2,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,31,19,12,10,20,0,2020-10-13 06:36:20,7,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,51,28,23,34,17,0,2020-10-13 06:36:22,24,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,3,1,2,2,1,0,2020-10-13 06:36:24,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,52,25,27,23,28,1,2020-10-13 06:36:26,13,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,1,24,0,2020-10-13 06:36:28,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,27,12,15,11,14,2,2020-10-13 06:36:30,5,0
53,"68","Plungės r.","8","Telšių apskr.",NA,42,18,24,26,16,0,2020-10-13 06:36:32,25,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,72,28,44,7,61,4,2020-10-13 06:36:34,6,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,5,3,2,3,1,1,2020-10-13 06:36:36,3,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,0,8,0,2020-10-13 06:36:38,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,587,209,378,571,8,6,2020-10-13 06:36:41,327,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1567,759,807,835,703,23,2020-10-13 06:36:45,349,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,22,14,8,13,9,0,2020-10-13 06:36:47,11,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,429,178,251,118,293,18,2020-10-13 06:36:50,58,0
20,"30","Visagino","9","Utenos apskr.",NA,18,8,10,5,12,1,2020-10-13 06:36:52,3,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,19,9,10,6,13,0,2020-10-13 06:36:54,2,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,142,69,73,50,91,1,2020-10-13 06:36:56,24,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,398,154,244,334,60,4,2020-10-13 06:36:59,185,0
30,"12","Birštono","2","Kauno apskr.",NA,2,1,1,1,1,0,2020-10-13 06:37:01,1,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,11,4,7,11,0,0,2020-10-13 06:37:03,4,0
