"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
91325,NA,"Utenos r.",NA,NA,NA,NA,10,5,5,2,8,0,2020-09-12 06:50:12,0,0,10,26.9,37179,5.4,2,5.4,16.4,0
91326,NA,"Kaišiadorių r.",NA,NA,NA,NA,9,4,5,5,4,0,2020-09-12 06:50:13,0,0,9,30.5,29526,16.9,1,3.4,16.4,0
91327,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-09-12 06:50:15,0,0,8,23.1,34660,0,0,0,16.4,0
91328,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,7,21,1,2020-09-12 06:50:16,0,0,29,112.4,25802,27.1,5,19.4,16.4,0
91585,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-09-12 06:50:17,0,0,20,48.6,41163,2.4,0,0,16.4,0
91586,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-12 06:50:19,0,0,6,82.7,7258,0,0,0,16.4,0
91587,NA,"Marijampolės",NA,NA,NA,NA,89,39,50,8,77,4,2020-09-12 06:50:20,0,0,89,165.5,53772,14.9,4,7.4,16.4,0
91588,NA,"Kauno m.",NA,NA,NA,NA,379,210,169,220,151,7,2020-09-12 06:50:22,0,0,379,131,289380,76,39,13.5,16.4,1
91589,NA,"Alytaus m.",NA,NA,NA,NA,33,20,13,5,27,1,2020-09-12 06:50:24,0,0,33,66.1,49888,10,5,10,16.4,0
91590,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-12 06:50:26,0,0,1,5.2,19109,0,0,0,16.4,0
91591,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-09-12 06:50:27,0,0,15,72.4,20726,0,0,0,16.4,0
91592,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-12 06:50:28,0,0,3,26.5,11337,0,0,0,16.4,0
