"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,91,47,44,0,91,290102,148908,141194,31.6,31.2,31.4
2,"10-19",NA,207,116,91,0,207,263568,134947,128621,86,70.8,78.5
3,"20-29",NA,598,311,287,0,598,339736,177466,162270,175.2,176.9,176
4,"30-39",NA,598,328,270,0,598,359239,188972,170267,173.6,158.6,166.5
5,"40-49",NA,678,295,383,0,678,369722,183873,185849,160.4,206.1,183.4
6,"50-59",NA,724,298,426,0,724,419039,196469,222570,151.7,191.4,172.8
7,"60-69",NA,448,187,261,0,448,351248,147788,203460,126.5,128.3,127.5
8,"70-79",NA,185,76,109,0,185,236890,81674,155216,93.1,70.2,78.1
9,"Virš 80",NA,216,68,148,0,216,164546,44257,120289,153.6,123,131.3
