"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,50,23,27,0,50,290102,148908,141194,15.4,19.1,17.2
2,"10-19",NA,79,42,37,0,79,263568,134947,128621,31.1,28.8,30
3,"20-29",NA,282,146,136,0,282,339736,177466,162270,82.3,83.8,83
4,"30-39",NA,324,177,147,0,324,359239,188972,170267,93.7,86.3,90.2
5,"40-49",NA,407,185,222,0,407,369722,183873,185849,100.6,119.5,110.1
6,"50-59",NA,496,193,303,0,496,419039,196469,222570,98.2,136.1,118.4
7,"60-69",NA,325,141,184,0,325,351248,147788,203460,95.4,90.4,92.5
8,"70-79",NA,150,63,87,0,150,236890,81674,155216,77.1,56.1,63.3
9,"Virš 80",NA,170,52,118,0,170,164546,44257,120289,117.5,98.1,103.3
