"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
97345,NA,"Utenos r.",NA,NA,NA,NA,17,6,11,7,10,0,2020-10-09 06:45:15,0,0,17,45.7,37179,18.8,5,13.4,56.3,0
97346,NA,"Kaišiadorių r.",NA,NA,NA,NA,14,7,7,10,4,0,2020-10-09 06:45:16,0,0,14,47.4,29526,33.9,3,10.2,56.3,0
97347,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,1,8,1,2020-10-09 06:45:17,0,0,10,28.9,34660,2.9,0,0,56.3,0
97348,NA,"Prienų r.",NA,NA,NA,NA,30,11,19,2,27,1,2020-10-09 06:45:19,0,0,30,116.3,25802,7.8,1,3.9,56.3,0
97349,NA,"Jonavos r.",NA,NA,NA,NA,25,8,17,6,19,0,2020-10-09 06:45:21,0,0,25,60.7,41163,14.6,5,12.1,56.3,0
97350,NA,"Rietavo",NA,NA,NA,NA,12,6,6,6,6,0,2020-10-09 06:45:22,0,0,12,165.3,7258,82.7,6,82.7,56.3,0
97351,NA,"Marijampolės",NA,NA,NA,NA,100,45,55,11,85,4,2020-10-09 06:45:24,0,0,100,186,53772,20.5,5,9.3,56.3,0
97352,NA,"Kauno m.",NA,NA,NA,NA,640,317,323,357,273,8,2020-10-09 06:45:26,0,0,640,221.2,289380,123.4,190,65.7,56.3,2
97353,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,0,35,1,2020-10-09 06:45:28,0,0,36,72.2,49888,0,0,0,56.3,0
97354,NA,"Druskininkų",NA,NA,NA,NA,14,8,6,13,1,0,2020-10-09 06:45:29,0,0,14,73.3,19109,68,13,68,56.3,0
97355,NA,"Joniškio r.",NA,NA,NA,NA,18,9,9,2,14,2,2020-10-09 06:45:30,0,0,18,86.8,20726,9.6,2,9.6,56.3,0
97356,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-10-09 06:45:32,0,0,3,26.5,11337,0,0,0,56.3,0
97357,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,2,17,0,2020-10-09 06:45:33,0,0,19,83.6,22718,8.8,0,0,56.3,0
97358,NA,"Šiaulių r.",NA,NA,NA,NA,110,51,59,88,20,2,2020-10-09 06:45:35,0,0,110,265.4,41442,212.3,58,140,56.3,0
97359,NA,"Klaipėdos r.",NA,NA,NA,NA,96,48,48,19,73,4,2020-10-09 06:45:36,0,0,96,159.6,60139,31.6,9,15,56.3,0
