"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,300,131,169,221,77,2,2020-11-25 10:21:38,191,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,305,170,135,258,43,4,2020-11-25 10:21:40,132,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,332,155,177,255,75,1,2020-11-25 10:21:43,261,1
4,"69","Prienų r.","2","Kauno apskr.",NA,441,165,276,318,119,3,2020-11-25 10:21:45,225,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,541,272,269,474,65,2,2020-11-25 10:21:48,273,0
6,"74","Rietavo","8","Telšių apskr.",NA,149,52,97,83,63,3,2020-11-25 10:21:50,75,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,1138,502,636,878,239,20,2020-11-25 10:21:53,543,1
8,"19","Kauno m.","2","Kauno apskr.",NA,5853,2638,3215,4858,928,49,2020-11-25 10:22:00,2481,18
9,"11","Alytaus m.","1","Alytaus apskr.",NA,1046,402,644,929,113,4,2020-11-25 10:22:04,684,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,243,105,138,194,44,1,2020-11-25 10:22:06,193,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,286,115,171,124,152,6,2020-11-25 10:22:08,89,4
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,124,49,75,97,26,1,2020-11-25 10:22:10,76,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,168,67,101,78,86,0,2020-11-25 10:22:12,74,2
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,1004,443,560,822,158,13,2020-11-25 10:22:15,489,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,1210,530,679,907,290,11,2020-11-25 10:22:19,545,2
16,"34","Anykščių r.","9","Utenos apskr.",NA,120,53,67,81,37,2,2020-11-25 10:22:21,82,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,174,81,93,131,41,2,2020-11-25 10:22:23,120,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,142,48,94,54,87,1,2020-11-25 10:22:26,57,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,623,254,369,311,292,4,2020-11-25 10:22:29,276,16
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,169,80,89,114,54,1,2020-11-25 10:22:31,106,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,293,119,174,228,61,4,2020-11-25 10:22:34,192,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,496,218,278,369,120,6,2020-11-25 10:22:37,299,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,412,168,240,307,101,3,2020-11-25 10:22:39,208,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,164,76,88,86,76,2,2020-11-25 10:22:41,61,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,365,136,229,300,59,4,2020-11-25 10:22:43,191,2
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,243,125,118,192,47,4,2020-11-25 10:22:45,97,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,33,13,20,20,12,0,2020-11-25 10:22:47,15,1
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,425,167,258,347,71,3,2020-11-25 10:22:50,275,4
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1855,753,1077,1377,457,9,2020-11-25 10:22:54,774,8
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,556,226,330,252,296,1,2020-11-25 10:22:57,196,7
36,"43","Zarasų r.","9","Utenos apskr.",NA,56,29,27,42,12,2,2020-11-25 10:22:59,36,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,881,368,513,753,116,8,2020-11-25 10:23:02,558,4
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,548,214,333,317,220,10,2020-11-25 10:23:05,272,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,497,181,316,271,214,9,2020-11-25 10:23:07,164,3
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,383,167,216,252,125,1,2020-11-25 10:23:10,157,5
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,124,51,73,91,29,3,2020-11-25 10:23:12,73,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1899,836,1063,1585,296,16,2020-11-25 10:23:16,802,2
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,595,219,375,420,157,10,2020-11-25 10:23:19,278,8
45,"77","Tauragės r.","7","Tauragės apskr.",NA,721,318,403,513,191,14,2020-11-25 10:23:22,466,3
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,87,37,50,66,21,0,2020-11-25 10:23:25,51,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,319,118,201,216,89,5,2020-11-25 10:23:28,86,9
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,300,141,157,241,59,0,2020-11-25 10:23:31,142,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,16,6,9,13,3,0,2020-11-25 10:23:33,6,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,1157,523,634,806,338,12,2020-11-25 10:23:37,684,1
51,"45","Ignalinos r.","9","Utenos apskr.",NA,72,29,43,38,34,0,2020-11-25 10:23:39,34,0
52,"78","Telšių r.","8","Telšių apskr.",NA,667,237,430,271,377,8,2020-11-25 10:23:42,256,11
53,"68","Plungės r.","8","Telšių apskr.",NA,826,318,508,423,384,17,2020-11-25 10:23:44,173,2
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,758,277,479,614,125,16,2020-11-25 10:23:47,277,2
55,"38","Varėnos r.","1","Alytaus apskr.",NA,257,110,147,162,92,3,2020-11-25 10:23:50,151,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,358,145,213,320,36,2,2020-11-25 10:23:52,264,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,1143,439,704,519,593,26,2020-11-25 10:23:55,301,5
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,10737,4875,5696,8244,2418,41,2020-11-25 10:24:04,4127,20
60,"87","Šilalės r.","7","Tauragės apskr.",NA,663,260,403,522,134,4,2020-11-25 10:24:07,369,3
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,3940,1652,2271,3179,716,31,2020-11-25 10:24:12,1762,14
20,"30","Visagino","9","Utenos apskr.",NA,149,65,84,96,51,2,2020-11-25 10:24:15,101,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,283,123,160,209,73,1,2020-11-25 10:24:17,118,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,1614,647,965,1252,352,7,2020-11-25 10:24:21,974,3
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,3219,1347,1872,2370,820,19,2020-11-25 10:24:25,1398,10
30,"12","Birštono","2","Kauno apskr.",NA,61,26,35,45,16,0,2020-11-25 10:24:27,33,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,181,77,104,145,35,1,2020-11-25 10:24:30,119,0
