"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,275,121,154,203,72,0,2020-11-23 10:26:22,180,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,276,158,118,233,39,4,2020-11-23 10:26:24,116,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,289,130,159,224,63,1,2020-11-23 10:26:25,233,1
4,"69","Prienų r.","2","Kauno apskr.",NA,406,157,249,304,98,3,2020-11-23 10:26:27,226,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,497,255,242,432,63,2,2020-11-23 10:26:30,261,0
6,"74","Rietavo","8","Telšių apskr.",NA,148,52,96,88,57,3,2020-11-23 10:26:32,77,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,1046,455,591,795,231,19,2020-11-23 10:26:35,489,1
8,"19","Kauno m.","2","Kauno apskr.",NA,5429,2460,2969,4466,898,49,2020-11-23 10:26:41,2328,16
9,"11","Alytaus m.","1","Alytaus apskr.",NA,946,367,579,886,57,3,2020-11-23 10:26:44,665,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,212,92,120,174,35,0,2020-11-23 10:26:46,162,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,271,108,163,113,148,6,2020-11-23 10:26:49,84,4
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,104,41,63,77,26,1,2020-11-23 10:26:51,63,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,158,63,95,89,65,0,2020-11-23 10:26:53,80,2
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,939,414,524,788,130,10,2020-11-23 10:26:55,481,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,1035,467,567,765,258,10,2020-11-23 10:26:59,467,2
16,"34","Anykščių r.","9","Utenos apskr.",NA,115,51,64,85,29,1,2020-11-23 10:27:00,79,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,144,68,76,107,35,2,2020-11-23 10:27:02,94,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,129,44,85,44,84,1,2020-11-23 10:27:04,50,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,582,239,343,285,277,4,2020-11-23 10:27:07,261,16
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,149,68,81,101,47,1,2020-11-23 10:27:09,89,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,251,104,147,192,56,3,2020-11-23 10:27:11,163,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,440,192,248,341,93,5,2020-11-23 10:27:13,258,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,389,159,226,290,96,2,2020-11-23 10:27:16,203,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,149,70,79,84,63,2,2020-11-23 10:27:17,48,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,354,137,217,305,43,4,2020-11-23 10:27:19,196,2
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,229,119,110,181,45,3,2020-11-23 10:27:22,92,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,28,12,16,16,11,0,2020-11-23 10:27:23,14,1
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,383,150,233,316,60,3,2020-11-23 10:27:25,256,4
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1775,725,1025,1263,492,9,2020-11-23 10:27:28,754,7
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,532,215,317,252,273,1,2020-11-23 10:27:30,181,6
36,"43","Zarasų r.","9","Utenos apskr.",NA,40,22,18,29,10,1,2020-11-23 10:27:32,23,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,766,318,448,661,93,8,2020-11-23 10:27:34,512,4
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,474,177,296,259,204,10,2020-11-23 10:27:36,230,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,470,172,298,267,191,9,2020-11-23 10:27:38,159,3
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,346,149,197,225,120,0,2020-11-23 10:27:40,140,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,116,47,69,84,28,3,2020-11-23 10:27:42,69,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1772,784,988,1467,287,16,2020-11-23 10:27:46,765,2
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,567,206,360,418,132,10,2020-11-23 10:27:48,276,7
45,"77","Tauragės r.","7","Tauragės apskr.",NA,664,301,363,500,149,13,2020-11-23 10:27:50,454,2
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,80,33,47,61,19,0,2020-11-23 10:27:52,49,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,305,113,192,206,85,5,2020-11-23 10:27:54,82,9
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,270,131,137,211,59,0,2020-11-23 10:27:57,118,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,17,7,9,15,2,0,2020-11-23 10:28:00,7,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,1101,500,601,812,276,12,2020-11-23 10:28:03,666,1
51,"45","Ignalinos r.","9","Utenos apskr.",NA,68,28,40,36,32,0,2020-11-23 10:28:05,35,0
52,"78","Telšių r.","8","Telšių apskr.",NA,634,227,407,326,296,7,2020-11-23 10:28:08,263,5
53,"68","Plungės r.","8","Telšių apskr.",NA,785,300,485,414,353,16,2020-11-23 10:28:11,152,2
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,722,266,454,596,113,11,2020-11-23 10:28:14,276,1
55,"38","Varėnos r.","1","Alytaus apskr.",NA,239,101,138,167,69,3,2020-11-23 10:28:17,144,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,291,119,172,273,16,2,2020-11-23 10:28:20,219,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,1098,420,678,481,593,22,2020-11-23 10:28:23,272,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,10165,4621,5382,7718,2376,40,2020-11-23 10:28:34,4078,18
60,"87","Šilalės r.","7","Tauragės apskr.",NA,633,250,383,531,95,4,2020-11-23 10:28:36,373,3
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,3775,1574,2183,3094,644,27,2020-11-23 10:28:41,1742,10
20,"30","Visagino","9","Utenos apskr.",NA,135,59,76,96,37,2,2020-11-23 10:28:43,94,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,270,114,156,206,63,1,2020-11-23 10:28:45,114,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,1480,587,891,1171,300,7,2020-11-23 10:28:49,895,2
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,2962,1235,1727,2283,653,16,2020-11-23 10:28:53,1468,10
30,"12","Birštono","2","Kauno apskr.",NA,59,24,35,47,12,0,2020-11-23 10:28:56,34,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,157,67,90,123,33,1,2020-11-23 10:28:59,108,0
