"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,81,43,38,0,81,290102,148908,141194,28.9,26.9,27.9
2,"10-19",NA,189,107,82,0,189,263568,134947,128621,79.3,63.8,71.7
3,"20-29",NA,545,282,263,0,545,339736,177466,162270,158.9,162.1,160.4
4,"30-39",NA,550,303,247,0,550,359239,188972,170267,160.3,145.1,153.1
5,"40-49",NA,621,275,346,0,621,369722,183873,185849,149.6,186.2,168
6,"50-59",NA,674,273,401,0,674,419039,196469,222570,139,180.2,160.8
7,"60-69",NA,417,178,239,0,417,351248,147788,203460,120.4,117.5,118.7
8,"70-79",NA,169,69,100,0,169,236890,81674,155216,84.5,64.4,71.3
9,"Virš 80",NA,197,60,136,1,196,164546,44257,120289,135.6,113.1,119.7
