"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,69,35,34,0,69,290102,148908,141194,23.5,24.1,23.8
2,"10-19",NA,162,94,68,0,162,263568,134947,128621,69.7,52.9,61.5
3,"20-29",NA,476,250,226,0,476,339736,177466,162270,140.9,139.3,140.1
4,"30-39",NA,494,270,224,0,494,359239,188972,170267,142.9,131.6,137.5
5,"40-49",NA,562,255,307,0,562,369722,183873,185849,138.7,165.2,152
6,"50-59",NA,620,252,368,0,620,419039,196469,222570,128.3,165.3,148
7,"60-69",NA,389,165,224,0,389,351248,147788,203460,111.6,110.1,110.7
8,"70-79",NA,163,67,96,0,163,236890,81674,155216,82,61.8,68.8
9,"Virš 80",NA,195,60,135,0,195,164546,44257,120289,135.6,112.2,118.5
