"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,12,5,7,2,10,0,2020-10-01 06:45:19,2,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,12,6,6,8,4,0,2020-10-01 06:45:22,3,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,10,5,5,2,7,1,2020-10-01 06:45:25,1,0
4,"69","Prienų r.","2","Kauno apskr.",NA,29,11,18,3,25,1,2020-10-01 06:45:28,0,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,20,7,13,1,19,0,2020-10-01 06:45:30,0,0
6,"74","Rietavo","8","Telšių apskr.",NA,6,4,2,0,6,0,2020-10-01 06:45:33,0,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,97,44,53,10,83,4,2020-10-01 06:45:36,8,0
8,"19","Kauno m.","2","Kauno apskr.",NA,521,278,243,297,215,8,2020-10-01 06:45:40,128,1
9,"11","Alytaus m.","1","Alytaus apskr.",NA,36,21,15,3,32,1,2020-10-01 06:45:42,2,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,4,3,1,3,1,0,2020-10-01 06:45:45,3,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,16,9,7,1,14,1,2020-10-01 06:45:47,1,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-10-01 06:45:49,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,6,13,0,2020-10-01 06:45:51,4,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,78,38,40,66,11,1,2020-10-01 06:45:54,53,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,90,45,45,14,72,4,2020-10-01 06:45:56,4,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-01 06:45:59,1,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,17,9,8,12,5,0,2020-10-01 06:46:01,7,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,44,11,33,23,21,0,2020-10-01 06:46:04,0,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,159,57,102,146,9,0,2020-10-01 06:46:07,145,4
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,22,9,13,16,6,0,2020-10-01 06:46:10,5,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,16,9,7,4,11,1,2020-10-01 06:46:13,3,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,25,15,10,10,14,1,2020-10-01 06:46:15,9,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,42,20,22,21,21,0,2020-10-01 06:46:18,5,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,18,10,8,8,10,0,2020-10-01 06:46:21,7,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,10,2,8,3,7,0,2020-10-01 06:46:23,1,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,14,7,7,2,11,1,2020-10-01 06:46:26,2,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,5,0,5,2,3,0,2020-10-01 06:46:29,0,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,35,12,23,3,32,0,2020-10-01 06:46:31,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,368,145,223,68,293,3,2020-10-01 06:46:35,25,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,49,18,31,27,22,0,2020-10-01 06:46:38,3,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,5,5,0,2,3,0,2020-10-01 06:46:41,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,36,20,16,19,16,0,2020-10-01 06:46:44,10,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,109,37,72,19,80,9,2020-10-01 06:46:46,15,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,27,7,20,24,3,0,2020-10-01 06:46:48,22,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-10-01 06:46:50,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,0,5,0,2020-10-01 06:46:53,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,141,69,72,80,59,2,2020-10-01 06:46:55,33,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,15,9,6,1,14,0,2020-10-01 06:46:57,0,0
