"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
74293,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,2,6,0,2020-07-17 06:52:09,0,0,8,21.5,37179,5.4,2,5.4,2.9,0
74294,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-17 06:52:10,0,0,3,10.2,29526,0,0,0,2.9,0
74295,NA,"Vilkaviškio r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-07-17 06:52:11,0,0,7,20.2,34660,0,0,0,2.9,0
74296,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-17 06:52:12,0,0,5,19.4,25802,0,0,0,2.9,0
74297,NA,"Jonavos r.",NA,NA,NA,NA,14,4,10,1,13,0,2020-07-17 06:52:12,0,0,14,34,41163,2.4,0,0,2.9,0
74298,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-07-17 06:52:13,0,0,6,82.7,7258,0,0,0,2.9,0
74299,NA,"Marijampolės",NA,NA,NA,NA,79,34,45,3,72,4,2020-07-17 06:52:14,0,0,79,146.9,53772,5.6,2,3.7,2.9,0
74300,NA,"Kauno m.",NA,NA,NA,NA,127,72,55,22,101,3,2020-07-17 06:52:15,0,0,127,43.9,289380,7.6,22,7.6,2.9,1
74301,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-07-17 06:52:15,0,0,28,56.1,49888,0,0,0,2.9,0
74302,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-17 06:52:16,0,0,1,5.2,19109,0,0,0,2.9,0
74303,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-07-17 06:52:17,0,0,15,72.4,20726,0,0,0,2.9,0
74304,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-07-17 06:52:18,0,0,3,26.5,11337,0,0,0,2.9,0
74881,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-07-17 06:52:18,0,0,10,44,22718,0,0,0,2.9,0
74882,NA,"Šiaulių r.",NA,NA,NA,NA,11,6,5,0,10,1,2020-07-17 06:52:19,0,0,11,26.5,41442,0,0,0,2.9,0
74883,NA,"Klaipėdos r.",NA,NA,NA,NA,62,29,33,3,55,4,2020-07-17 06:52:20,0,0,62,103.1,60139,5,2,3.3,2.9,0
74884,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,2,6,0,2020-07-17 06:52:21,0,0,8,34.7,23034,8.7,1,4.3,2.9,0
74885,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-17 06:52:21,0,0,5,26.6,18764,0,0,0,2.9,0
74886,NA,"Molėtų r.",NA,NA,NA,NA,5,3,2,2,3,0,2020-07-17 06:52:22,0,0,5,29.1,17153,11.7,1,5.8,2.9,0
74887,NA,"Radviliškio r.",NA,NA,NA,NA,7,5,2,1,6,0,2020-07-17 06:52:23,0,0,7,20,34995,2.9,0,0,2.9,0
74888,NA,"Rokiškio r.",NA,NA,NA,NA,3,0,3,0,3,0,2020-07-17 06:52:24,0,0,3,10.7,28070,0,0,0,2.9,0
74889,NA,"Šakių r.",NA,NA,NA,NA,7,4,3,3,3,1,2020-07-17 06:52:25,0,0,7,26.2,26698,11.2,3,11.2,2.9,0
74890,NA,"Panevėžio r.",NA,NA,NA,NA,8,5,3,0,7,1,2020-07-17 06:52:26,0,0,8,22.6,35324,0,0,0,2.9,0
74891,NA,"Trakų r.",NA,NA,NA,NA,13,9,4,8,5,0,2020-07-17 06:52:27,0,0,13,39.9,32546,24.6,7,21.5,2.9,0
74892,NA,"Kupiškio r.",NA,NA,NA,NA,1,1,0,0,1,0,2020-07-17 06:52:27,0,0,1,6.1,16356,0,0,0,2.9,0
74893,NA,"Skuodo r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-17 06:52:28,0,0,3,18.7,16078,0,0,0,2.9,0
74894,NA,"Palangos m.",NA,NA,NA,NA,12,6,6,1,10,1,2020-07-17 06:52:28,0,0,12,74.8,16046,6.2,0,0,2.9,0
74895,NA,"Pagėgių",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-17 06:52:29,0,0,1,13.7,7288,0,0,0,2.9,0
74896,NA,"Šalčininkų r.",NA,NA,NA,NA,16,5,11,3,13,0,2020-07-17 06:52:30,0,0,16,52.4,30520,9.8,2,6.6,2.9,0
74897,NA,"Vilniaus r.",NA,NA,NA,NA,296,106,190,36,254,3,2020-07-17 06:52:31,0,0,296,295.5,100158,35.9,5,5,2.9,3
74898,NA,"Švenčionių r.",NA,NA,NA,NA,11,7,4,0,11,0,2020-07-17 06:52:32,0,0,11,48,22932,0,0,0,2.9,0
74899,NA,"Zarasų r.",NA,NA,NA,NA,1,1,0,0,1,0,2020-07-17 06:52:33,0,0,1,6.7,14916,0,0,0,2.9,0
74900,NA,"Kėdainių r.",NA,NA,NA,NA,4,0,4,1,2,0,2020-07-17 06:52:33,0,0,4,8.8,45285,2.2,1,2.2,2.9,0
74901,NA,"Ukmergės r.",NA,NA,NA,NA,89,29,60,0,79,9,2020-07-17 06:52:34,0,0,89,265.9,33471,0,1,3,2.9,1
74902,NA,"Kelmės r.",NA,NA,NA,NA,2,1,1,0,2,0,2020-07-17 06:52:35,0,0,2,7.9,25382,0,0,0,2.9,0
74903,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,4,15,0,2020-07-17 06:52:36,0,0,20,132.7,15076,26.5,1,6.6,2.9,1
74904,NA,"Kalvarijos",NA,NA,NA,NA,5,2,3,0,4,0,2020-07-17 06:52:37,0,0,5,49.1,10190,0,0,0,2.9,1
74905,NA,"Kauno r.",NA,NA,NA,NA,22,14,8,1,21,0,2020-07-17 06:52:37,0,0,22,22.8,96441,1,1,1,2.9,0
74906,NA,"Šilutės r.",NA,NA,NA,NA,7,4,3,0,7,0,2020-07-17 06:52:38,0,0,7,18.6,37637,0,0,0,2.9,0
74907,NA,"Tauragės r.",NA,NA,NA,NA,9,5,4,0,9,0,2020-07-17 06:52:39,0,0,9,23.8,37805,0,0,0,2.9,0
74908,NA,"Lazdijų r.",NA,NA,NA,NA,5,2,3,0,5,0,2020-07-17 06:52:40,0,0,5,27.3,18331,0,0,0,2.9,0
74909,NA,"Jurbarko r.",NA,NA,NA,NA,2,1,1,0,2,0,2020-07-17 06:52:41,0,0,2,8.1,24822,0,0,0,2.9,0
74910,NA,"Elektrėnų",NA,NA,NA,NA,8,2,6,4,4,0,2020-07-17 06:52:42,0,0,8,33.3,23992,16.7,1,4.2,2.9,0
74911,NA,"Neringos",NA,NA,NA,NA,1,1,0,0,1,0,2020-07-17 06:52:42,0,0,1,28.3,3530,0,0,0,2.9,0
74912,NA,"Mažeikių r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-07-17 06:52:43,0,0,7,13.7,51067,0,0,0,2.9,0
74913,NA,"Ignalinos r.",NA,NA,NA,NA,6,2,4,1,5,0,2020-07-17 06:52:44,0,0,6,41.6,14433,6.9,1,6.9,2.9,0
74914,NA,"Telšių r.",NA,NA,NA,NA,11,6,5,0,9,2,2020-07-17 06:52:44,0,0,11,28,39317,0,0,0,2.9,0
74915,NA,"Plungės r.",NA,NA,NA,NA,8,5,3,0,8,0,2020-07-17 06:52:45,0,0,8,24.3,32987,0,0,0,2.9,0
74916,NA,"Kretingos r.",NA,NA,NA,NA,62,24,38,2,57,3,2020-07-17 06:52:46,0,0,62,165.7,37427,5.3,2,5.3,2.9,0
74917,NA,"Varėnos r.",NA,NA,NA,NA,1,1,0,0,0,1,2020-07-17 06:52:47,0,0,1,4.8,20840,0,0,0,2.9,0
74918,NA,"Alytaus r.",NA,NA,NA,NA,7,4,3,0,7,0,2020-07-17 06:52:47,0,0,7,27,25887,0,0,0,2.9,0
74919,NA,"Raseinių r.",NA,NA,NA,NA,6,1,5,0,5,1,2020-07-17 06:52:48,0,0,6,19.2,31225,0,0,0,2.9,0
74920,NA,"Vilniaus m.",NA,NA,NA,NA,522,229,293,112,384,21,2020-07-17 06:52:49,0,0,522,92.9,562030,19.9,21,3.7,2.9,5
74921,NA,"Šilalės r.",NA,NA,NA,NA,3,2,1,0,3,0,2020-07-17 06:52:50,0,0,3,13.7,21887,0,0,0,2.9,0
74922,NA,"Klaipėdos m.",NA,NA,NA,NA,280,95,185,5,257,18,2020-07-17 06:52:51,0,0,280,187.7,149157,3.4,1,0.7,2.9,0
74923,NA,"Visagino",NA,NA,NA,NA,4,1,3,1,3,0,2020-07-17 06:52:52,0,0,4,21.9,18250,5.5,1,5.5,2.9,0
74924,NA,"Pasvalio r.",NA,NA,NA,NA,4,3,1,1,3,0,2020-07-17 06:52:53,0,0,4,17.5,22816,4.4,0,0,2.9,0
74925,NA,"Panevėžio m.",NA,NA,NA,NA,22,13,9,0,21,1,2020-07-17 06:52:53,0,0,22,25.6,85878,0,0,0,2.9,0
74926,NA,"Šiaulių m.",NA,NA,NA,NA,15,9,6,1,13,1,2020-07-17 06:52:54,0,0,15,14.8,101514,1,1,1,2.9,0
74927,NA,"Birštono",NA,NA,NA,NA,0,0,0,0,0,0,2020-07-17 06:52:54,0,0,0,0,4069,0,0,0,2.9,0
74928,NA,"Pakruojo r.",NA,NA,NA,NA,0,0,0,0,0,0,2020-07-17 06:52:54,0,0,0,0,18606,0,0,0,2.9,0
61,NA,"Kita",NA,NA,NA,NA,1,1,0,1,0,0,2020-07-17 07:03:37,0,0,1,0,0,0,1,0,2.9,0
