"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
95797,NA,"Utenos r.",NA,NA,NA,NA,15,6,9,5,10,0,2020-10-05 06:45:14,0,0,15,40.3,37179,13.4,5,13.4,52.6,0
95798,NA,"Kaišiadorių r.",NA,NA,NA,NA,14,7,7,10,4,0,2020-10-05 06:45:15,0,0,14,47.4,29526,33.9,5,16.9,52.6,0
95799,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-10-05 06:45:16,0,0,10,28.9,34660,5.8,0,0,52.6,0
95800,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,3,25,1,2020-10-05 06:45:18,0,0,29,112.4,25802,11.6,0,0,52.6,0
95801,NA,"Jonavos r.",NA,NA,NA,NA,23,7,16,4,19,0,2020-10-05 06:45:19,0,0,23,55.9,41163,9.7,3,7.3,52.6,0
95802,NA,"Rietavo",NA,NA,NA,NA,8,5,3,2,6,0,2020-10-05 06:45:21,0,0,8,110.2,7258,27.6,2,27.6,52.6,0
95803,NA,"Marijampolės",NA,NA,NA,NA,98,44,54,11,83,4,2020-10-05 06:45:22,0,0,98,182.3,53772,20.5,7,13,52.6,0
95804,NA,"Kauno m.",NA,NA,NA,NA,570,298,272,314,247,8,2020-10-05 06:45:25,0,0,570,197,289380,108.5,158,54.6,52.6,1
95805,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,3,32,1,2020-10-05 06:45:26,0,0,36,72.2,49888,6,1,2,52.6,0
95806,NA,"Druskininkų",NA,NA,NA,NA,10,5,5,9,1,0,2020-10-05 06:45:27,0,0,10,52.3,19109,47.1,9,47.1,52.6,0
95807,NA,"Joniškio r.",NA,NA,NA,NA,16,9,7,1,14,1,2020-10-05 06:45:29,0,0,16,77.2,20726,4.8,1,4.8,52.6,0
95808,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-10-05 06:45:30,0,0,3,26.5,11337,0,0,0,52.6,0
95809,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,3,16,0,2020-10-05 06:45:31,0,0,19,83.6,22718,13.2,0,0,52.6,0
95810,NA,"Šiaulių r.",NA,NA,NA,NA,99,48,51,86,12,1,2020-10-05 06:45:33,0,0,99,238.9,41442,207.5,68,164.1,52.6,0
95811,NA,"Klaipėdos r.",NA,NA,NA,NA,94,47,47,18,72,4,2020-10-05 06:45:34,0,0,94,156.3,60139,29.9,8,13.3,52.6,0
95812,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-05 06:45:35,0,0,11,47.8,23034,4.3,1,4.3,52.6,0
95813,NA,"Akmenės r.",NA,NA,NA,NA,19,10,9,14,5,0,2020-10-05 06:45:37,0,0,19,101.3,18764,74.6,5,26.6,52.6,0
95814,NA,"Molėtų r.",NA,NA,NA,NA,46,12,34,25,21,0,2020-10-05 06:45:38,0,0,46,268.2,17153,145.7,2,11.7,52.6,0
95815,NA,"Radviliškio r.",NA,NA,NA,NA,213,73,140,200,9,0,2020-10-05 06:45:40,0,0,213,608.7,34995,571.5,141,402.9,52.6,4
95816,NA,"Rokiškio r.",NA,NA,NA,NA,22,9,13,16,6,0,2020-10-05 06:45:42,0,0,22,78.4,28070,57,1,3.6,52.6,0
95817,NA,"Šakių r.",NA,NA,NA,NA,17,10,7,5,11,1,2020-10-05 06:45:43,0,0,17,63.7,26698,18.7,3,11.2,52.6,0
95818,NA,"Panevėžio r.",NA,NA,NA,NA,27,16,11,12,14,1,2020-10-05 06:45:45,0,0,27,76.4,35324,34,8,22.6,52.6,0
95819,NA,"Trakų r.",NA,NA,NA,NA,41,19,22,20,21,0,2020-10-05 06:45:47,0,0,41,126,32546,61.5,3,9.2,52.6,0
95820,NA,"Kupiškio r.",NA,NA,NA,NA,18,10,8,7,11,0,2020-10-05 06:45:49,0,0,18,110.1,16356,42.8,4,24.5,52.6,0
95821,NA,"Skuodo r.",NA,NA,NA,NA,11,2,9,4,7,0,2020-10-05 06:45:52,0,0,11,68.4,16078,24.9,2,12.4,52.6,0
95822,NA,"Palangos m.",NA,NA,NA,NA,15,8,7,2,12,1,2020-10-05 06:45:54,0,0,15,93.5,16046,12.5,1,6.2,52.6,0
