"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,36,16,20,0,36,290102,148908,141194,10.7,14.2,12.4
2,"10-19",NA,73,38,35,0,73,263568,134947,128621,28.2,27.2,27.7
3,"20-29",NA,256,132,124,0,256,339736,177466,162270,74.4,76.4,75.4
4,"30-39",NA,279,153,126,0,279,359239,188972,170267,81,74,77.7
5,"40-49",NA,362,155,207,0,362,369722,183873,185849,84.3,111.4,97.9
6,"50-59",NA,445,168,277,0,445,419039,196469,222570,85.5,124.5,106.2
7,"60-69",NA,296,130,166,0,296,351248,147788,203460,88,81.6,84.3
8,"70-79",NA,142,59,83,0,142,236890,81674,155216,72.2,53.5,59.9
9,"Virš 80",NA,231,83,148,0,231,164546,44257,120289,187.5,123,140.4
