"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
98365,NA,"Utenos r.",NA,NA,NA,NA,20,6,14,10,10,0,2020-10-15 06:35:13,0,0,20,53.8,37179,26.9,8,21.5,70.7,0
98366,NA,"Kaišiadorių r.",NA,NA,NA,NA,22,11,11,17,5,0,2020-10-15 06:35:15,0,0,22,74.5,29526,57.6,10,33.9,70.7,0
98367,NA,"Vilkaviškio r.",NA,NA,NA,NA,11,6,5,2,8,1,2020-10-15 06:35:16,0,0,11,31.7,34660,5.8,1,2.9,70.7,0
98368,NA,"Prienų r.",NA,NA,NA,NA,34,13,21,5,28,1,2020-10-15 06:35:18,0,0,34,131.8,25802,19.4,5,19.4,70.7,0
98625,NA,"Jonavos r.",NA,NA,NA,NA,27,9,18,7,20,0,2020-10-15 06:35:19,0,0,27,65.6,41163,17,7,17,70.7,0
98626,NA,"Rietavo",NA,NA,NA,NA,14,6,8,8,6,0,2020-10-15 06:35:21,0,0,14,192.9,7258,110.2,8,110.2,70.7,0
98627,NA,"Marijampolės",NA,NA,NA,NA,105,47,58,11,90,4,2020-10-15 06:35:22,0,0,105,195.3,53772,20.5,8,14.9,70.7,0
98628,NA,"Kauno m.",NA,NA,NA,NA,737,360,377,425,301,9,2020-10-15 06:35:25,0,0,737,254.7,289380,146.9,216,74.6,70.7,2
98629,NA,"Alytaus m.",NA,NA,NA,NA,40,22,18,4,35,1,2020-10-15 06:35:27,0,0,40,80.2,49888,8,4,8,70.7,0
98630,NA,"Druskininkų",NA,NA,NA,NA,23,14,9,22,1,0,2020-10-15 06:35:28,0,0,23,120.4,19109,115.1,19,99.4,70.7,0
98631,NA,"Joniškio r.",NA,NA,NA,NA,54,27,27,38,14,2,2020-10-15 06:35:29,0,0,54,260.5,20726,183.3,38,183.3,70.7,0
98632,NA,"Kazlų Rūdos",NA,NA,NA,NA,5,1,4,2,3,0,2020-10-15 06:35:31,0,0,5,44.1,11337,17.6,2,17.6,70.7,0
98633,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,2,17,0,2020-10-15 06:35:32,0,0,19,83.6,22718,8.8,0,0,70.7,0
98634,NA,"Šiaulių r.",NA,NA,NA,NA,163,73,90,136,24,2,2020-10-15 06:35:34,0,0,163,393.3,41442,328.2,85,205.1,70.7,1
98635,NA,"Klaipėdos r.",NA,NA,NA,NA,108,56,52,29,75,4,2020-10-15 06:35:35,0,0,108,179.6,60139,48.2,18,29.9,70.7,0
98636,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-15 06:35:37,0,0,11,47.8,23034,4.3,0,0,70.7,0
98637,NA,"Akmenės r.",NA,NA,NA,NA,19,10,9,3,14,2,2020-10-15 06:35:38,0,0,19,101.3,18764,16,2,10.7,70.7,0
98638,NA,"Molėtų r.",NA,NA,NA,NA,46,12,34,13,33,0,2020-10-15 06:35:40,0,0,46,268.2,17153,75.8,2,11.7,70.7,0
