"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,52,26,26,32,20,0,2020-10-31 06:50:28,31,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,74,45,29,68,6,0,2020-10-31 06:50:30,52,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,25,9,16,14,10,1,2020-10-31 06:50:31,13,0
4,"69","Prienų r.","2","Kauno apskr.",NA,92,37,55,55,36,1,2020-10-31 06:50:32,53,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,73,25,48,45,28,0,2020-10-31 06:50:33,44,0
6,"74","Rietavo","8","Telšių apskr.",NA,38,14,24,21,17,0,2020-10-31 06:50:34,24,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,303,129,173,194,96,12,2020-10-31 06:50:36,178,0
8,"19","Kauno m.","2","Kauno apskr.",NA,1646,771,875,1179,449,13,2020-10-31 06:50:39,865,5
9,"11","Alytaus m.","1","Alytaus apskr.",NA,87,43,44,47,39,1,2020-10-31 06:50:40,47,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,32,19,13,12,20,0,2020-10-31 06:50:41,9,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,125,50,75,82,39,3,2020-10-31 06:50:42,69,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,17,6,11,13,4,0,2020-10-31 06:50:44,11,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,32,14,18,13,19,0,2020-10-31 06:50:45,13,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,325,129,196,262,51,4,2020-10-31 06:50:47,150,8
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,287,142,145,194,88,5,2020-10-31 06:50:48,164,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,16,9,7,6,10,0,2020-10-31 06:50:50,5,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,33,20,13,13,18,2,2020-10-31 06:50:51,13,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,67,22,45,20,47,0,2020-10-31 06:50:52,22,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,258,96,162,40,202,2,2020-10-31 06:50:54,21,14
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,35,15,20,9,26,0,2020-10-31 06:50:55,7,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,51,26,25,22,28,1,2020-10-31 06:50:56,17,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,73,41,32,52,20,1,2020-10-31 06:50:58,35,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,101,44,57,54,47,0,2020-10-31 06:50:59,43,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,46,21,25,27,19,0,2020-10-31 06:51:01,24,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,90,39,51,72,17,1,2020-10-31 06:51:02,63,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,89,41,48,75,13,1,2020-10-31 06:51:03,60,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,11,2,9,5,6,0,2020-10-31 06:51:04,4,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,55,19,36,20,35,0,2020-10-31 06:51:05,19,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,679,289,389,331,340,3,2020-10-31 06:51:07,233,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,194,91,103,114,80,0,2020-10-31 06:51:09,102,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,8,7,1,2,6,0,2020-10-31 06:51:10,2,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,118,53,65,84,33,0,2020-10-31 06:51:11,73,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,160,50,110,55,95,9,2020-10-31 06:51:13,43,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,256,84,172,176,73,5,2020-10-31 06:51:14,141,2
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,97,35,62,76,20,0,2020-10-31 06:51:16,73,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,24,11,13,18,5,0,2020-10-31 06:51:17,17,1
42,"52","Kauno r.","2","Kauno apskr.",NA,530,240,290,394,129,6,2020-10-31 06:51:19,302,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,131,53,77,103,24,3,2020-10-31 06:51:20,100,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,116,72,44,61,54,1,2020-10-31 06:51:21,55,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,18,6,12,5,13,0,2020-10-31 06:51:22,5,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,135,55,80,105,26,2,2020-10-31 06:51:24,100,2
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,105,52,53,67,38,0,2020-10-31 06:51:25,46,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,5,1,3,3,1,0,2020-10-31 06:51:26,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,177,62,115,117,57,3,2020-10-31 06:51:28,118,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,12,12,0,24,0,2020-10-31 06:51:29,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,125,44,81,88,34,3,2020-10-31 06:51:31,95,0
53,"68","Plungės r.","8","Telšių apskr.",NA,467,181,285,405,53,6,2020-10-31 06:51:32,393,2
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,227,77,150,151,71,5,2020-10-31 06:51:34,135,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,35,12,22,28,5,1,2020-10-31 06:51:35,28,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,25,15,10,17,8,0,2020-10-31 06:51:36,16,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,763,300,463,259,491,11,2020-10-31 06:51:38,104,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,3760,1860,1895,2620,1103,24,2020-10-31 06:51:42,1982,8
60,"87","Šilalės r.","7","Tauragės apskr.",NA,88,36,52,66,22,0,2020-10-31 06:51:43,61,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,1083,458,624,761,301,20,2020-10-31 06:51:46,609,0
