"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,1383,714,669,0,1383,290102,148908,141194,479.5,473.8,476.7
2,"10-19",NA,2408,1253,1153,2,2406,263568,134947,128621,928.5,896.4,913.6
3,"20-29",NA,6902,3322,3565,15,6887,339736,177466,162270,1871.9,2197,2031.6
4,"30-39",NA,8049,3843,4196,10,8039,359239,188972,170267,2033.6,2464.4,2240.6
5,"40-49",NA,8435,3469,4957,9,8426,369722,183873,185849,1886.6,2667.2,2281.4
6,"50-59",NA,9384,3519,5861,4,9380,419039,196469,222570,1791.1,2633.3,2239.4
7,"60-69",NA,5822,2426,3396,0,5822,351248,147788,203460,1641.5,1669.1,1657.5
8,"70-79",NA,2296,1003,1293,0,2296,236890,81674,155216,1228.1,833,969.2
9,"Virš 80",NA,2444,627,1551,266,2178,164546,44257,120289,1416.7,1289.4,1485.3
