"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
77813,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,2,6,0,2020-07-29 06:50:09,0,0,8,21.5,37179,5.4,0,0,5.3,0
77814,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-29 06:50:10,0,0,3,10.2,29526,0,0,0,5.3,0
77815,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,1,6,1,2020-07-29 06:50:10,0,0,8,23.1,34660,2.9,1,2.9,5.3,0
77816,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-29 06:50:11,0,0,5,19.4,25802,0,0,0,5.3,0
77817,NA,"Jonavos r.",NA,NA,NA,NA,15,4,11,2,13,0,2020-07-29 06:50:12,0,0,15,36.4,41163,4.9,1,2.4,5.3,0
77818,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-07-29 06:50:13,0,0,6,82.7,7258,0,0,0,5.3,0
77819,NA,"Marijampolės",NA,NA,NA,NA,82,36,46,5,73,4,2020-07-29 06:50:13,0,0,82,152.5,53772,9.3,3,5.6,5.3,0
77820,NA,"Kauno m.",NA,NA,NA,NA,156,94,62,51,101,3,2020-07-29 06:50:14,0,0,156,53.9,289380,17.6,32,11.1,5.3,1
77821,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-07-29 06:50:15,0,0,28,56.1,49888,0,0,0,5.3,0
77822,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-29 06:50:16,0,0,1,5.2,19109,0,0,0,5.3,0
77823,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-07-29 06:50:17,0,0,15,72.4,20726,0,0,0,5.3,0
77824,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-07-29 06:50:18,0,0,3,26.5,11337,0,0,0,5.3,0
78401,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-07-29 06:50:18,0,0,10,44,22718,0,0,0,5.3,0
78402,NA,"Šiaulių r.",NA,NA,NA,NA,11,6,5,0,10,1,2020-07-29 06:50:19,0,0,11,26.5,41442,0,0,0,5.3,0
78403,NA,"Klaipėdos r.",NA,NA,NA,NA,65,30,35,6,55,4,2020-07-29 06:50:20,0,0,65,108.1,60139,10,4,6.7,5.3,0
78404,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,0,8,0,2020-07-29 06:50:21,0,0,8,34.7,23034,0,0,0,5.3,0
78405,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-29 06:50:22,0,0,5,26.6,18764,0,0,0,5.3,0
78406,NA,"Molėtų r.",NA,NA,NA,NA,11,4,7,7,4,0,2020-07-29 06:50:22,0,0,11,64.1,17153,40.8,6,35,5.3,0
78407,NA,"Radviliškio r.",NA,NA,NA,NA,7,5,2,0,7,0,2020-07-29 06:50:23,0,0,7,20,34995,0,0,0,5.3,0
