"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,1003,511,492,0,1003,290102,148908,141194,343.2,348.5,345.7
2,"10-19",NA,1868,990,876,2,1866,263568,134947,128621,733.6,681.1,708.7
3,"20-29",NA,5129,2525,2591,13,5116,339736,177466,162270,1422.8,1596.7,1509.7
4,"30-39",NA,5772,2780,2985,7,5765,359239,188972,170267,1471.1,1753.1,1606.7
5,"40-49",NA,6004,2482,3517,5,5999,369722,183873,185849,1349.8,1892.4,1623.9
6,"50-59",NA,6336,2391,3945,0,6336,419039,196469,222570,1217,1772.5,1512
7,"60-69",NA,3982,1642,2340,0,3982,351248,147788,203460,1111.1,1150.1,1133.7
8,"70-79",NA,1523,672,851,0,1523,236890,81674,155216,822.8,548.3,642.9
9,"Virš 80",NA,1771,436,1028,307,1464,164546,44257,120289,985.2,854.6,1076.3
