"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,22,8,14,12,10,0,2020-10-21 06:58:24,7,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,29,16,13,24,5,0,2020-10-21 06:58:26,15,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,16,6,10,6,9,1,2020-10-21 06:58:27,6,0
4,"69","Prienų r.","2","Kauno apskr.",NA,43,17,26,14,28,1,2020-10-21 06:58:29,13,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,44,14,30,23,21,0,2020-10-21 06:58:30,19,0
6,"74","Rietavo","8","Telšių apskr.",NA,17,7,10,4,13,0,2020-10-21 06:58:31,6,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,157,62,95,60,92,5,2020-10-21 06:58:33,59,0
8,"19","Kauno m.","2","Kauno apskr.",NA,885,434,451,557,315,10,2020-10-21 06:58:35,283,3
9,"11","Alytaus m.","1","Alytaus apskr.",NA,45,25,20,9,35,1,2020-10-21 06:58:36,9,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,23,14,9,14,9,0,2020-10-21 06:58:38,11,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,67,31,36,50,14,2,2020-10-21 06:58:39,50,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,10,2,8,6,4,0,2020-10-21 06:58:41,7,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,20,10,10,2,18,0,2020-10-21 06:58:42,1,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,196,89,107,162,29,3,2020-10-21 06:58:43,91,2
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,140,71,69,53,83,4,2020-10-21 06:58:45,46,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,13,7,6,3,10,0,2020-10-21 06:58:46,2,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,22,13,9,6,14,2,2020-10-21 06:58:47,3,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,7,39,0,2020-10-21 06:58:48,0,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,238,86,152,82,141,2,2020-10-21 06:58:50,23,13
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,28,11,17,5,23,0,2020-10-21 06:58:51,6,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,37,19,18,21,15,1,2020-10-21 06:58:53,20,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,49,28,21,29,19,1,2020-10-21 06:58:54,21,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,64,29,35,38,26,0,2020-10-21 06:58:55,22,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,24,12,12,7,17,0,2020-10-21 06:58:57,5,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,42,15,27,33,9,0,2020-10-21 06:58:58,31,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,35,14,21,22,12,1,2020-10-21 06:58:59,20,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,8,1,7,3,5,0,2020-10-21 06:59:01,2,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,36,12,24,1,35,0,2020-10-21 06:59:02,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,462,192,270,135,320,3,2020-10-21 06:59:04,77,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,117,61,56,69,48,0,2020-10-21 06:59:05,66,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-21 06:59:07,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,48,27,21,17,30,0,2020-10-21 06:59:09,8,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,120,43,77,26,84,9,2020-10-21 06:59:10,11,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,137,46,91,108,26,3,2020-10-21 06:59:12,90,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,30,13,17,10,19,0,2020-10-21 06:59:14,10,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,9,4,5,3,5,0,2020-10-21 06:59:16,3,1
42,"52","Kauno r.","2","Kauno apskr.",NA,283,130,153,201,78,4,2020-10-21 06:59:18,117,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,40,18,22,25,15,0,2020-10-21 06:59:19,24,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,64,45,19,13,50,1,2020-10-21 06:59:20,8,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,16,5,11,8,8,0,2020-10-21 06:59:22,7,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,51,24,27,28,21,1,2020-10-21 06:59:23,23,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,64,35,29,40,24,0,2020-10-21 06:59:25,26,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,5,2,3,4,1,0,2020-10-21 06:59:26,2,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,64,31,33,26,37,1,2020-10-21 06:59:27,14,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,12,12,1,23,0,2020-10-21 06:59:28,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,45,17,28,22,21,2,2020-10-21 06:59:29,22,0
53,"68","Plungės r.","8","Telšių apskr.",NA,123,47,76,104,19,0,2020-10-21 06:59:31,106,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,107,42,65,41,62,4,2020-10-21 06:59:32,39,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,8,4,4,5,2,1,2020-10-21 06:59:33,4,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,10,5,5,2,8,0,2020-10-21 06:59:35,2,0
