"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,965,486,479,0,965,290102,148908,141194,326.4,339.2,332.6
2,"10-19",NA,1796,955,840,1,1795,263568,134947,128621,707.7,653.1,681.4
3,"20-29",NA,4930,2429,2490,11,4919,339736,177466,162270,1368.7,1534.5,1451.1
4,"30-39",NA,5524,2662,2857,5,5519,359239,188972,170267,1408.7,1678,1537.7
5,"40-49",NA,5705,2378,3324,3,5702,369722,183873,185849,1293.3,1788.5,1543.1
6,"50-59",NA,6020,2284,3736,0,6020,419039,196469,222570,1162.5,1678.6,1436.6
7,"60-69",NA,3779,1545,2234,0,3779,351248,147788,203460,1045.4,1098,1075.9
8,"70-79",NA,1435,634,801,0,1435,236890,81674,155216,776.3,516.1,605.8
9,"Virš 80",NA,1719,408,975,336,1383,164546,44257,120289,921.9,810.5,1044.7
