"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,321,138,183,236,82,3,2020-11-26 10:21:50,205,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,326,179,147,278,44,4,2020-11-26 10:21:52,140,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,350,160,190,268,80,2,2020-11-26 10:21:54,275,0
4,"69","Prienų r.","2","Kauno apskr.",NA,454,173,281,326,124,3,2020-11-26 10:21:56,215,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,605,290,315,537,66,2,2020-11-26 10:21:58,327,0
6,"74","Rietavo","8","Telšių apskr.",NA,152,54,98,84,64,4,2020-11-26 10:22:00,63,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,1164,514,649,894,248,21,2020-11-26 10:22:03,553,1
8,"19","Kauno m.","2","Kauno apskr.",NA,6050,2731,3319,4967,1014,50,2020-11-26 10:22:10,2522,19
9,"11","Alytaus m.","1","Alytaus apskr.",NA,1078,415,663,951,123,4,2020-11-26 10:22:12,679,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,252,105,147,186,61,1,2020-11-26 10:22:14,184,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,292,118,174,128,154,6,2020-11-26 10:22:16,95,4
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,135,52,83,108,26,1,2020-11-26 10:22:18,86,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,179,72,107,88,87,0,2020-11-26 10:22:19,77,2
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,1047,456,590,853,170,13,2020-11-26 10:22:22,511,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,1243,544,698,918,312,11,2020-11-26 10:22:24,530,2
16,"34","Anykščių r.","9","Utenos apskr.",NA,123,54,69,79,42,2,2020-11-26 10:22:26,83,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,191,88,103,146,43,2,2020-11-26 10:22:27,136,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,155,53,102,63,91,1,2020-11-26 10:22:29,66,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,667,269,398,343,304,4,2020-11-26 10:22:31,313,16
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,179,83,96,120,56,1,2020-11-26 10:22:33,100,2
23,"84","Šakių r.","4","Marijampolės apskr.",NA,311,126,185,241,65,5,2020-11-26 10:22:34,204,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,521,228,293,382,132,6,2020-11-26 10:22:36,294,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,436,174,258,329,103,3,2020-11-26 10:22:38,217,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,177,82,95,98,77,2,2020-11-26 10:22:40,71,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,403,153,250,329,67,5,2020-11-26 10:22:42,214,2
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,258,132,126,207,47,4,2020-11-26 10:22:43,109,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,35,14,21,22,12,0,2020-11-26 10:22:45,15,1
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,439,171,268,355,77,3,2020-11-26 10:22:46,279,4
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1913,778,1110,1434,457,10,2020-11-26 10:22:49,767,8
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,564,229,335,252,302,2,2020-11-26 10:22:51,178,8
36,"43","Zarasų r.","9","Utenos apskr.",NA,64,31,33,49,13,2,2020-11-26 10:22:53,40,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,945,386,559,806,125,9,2020-11-26 10:22:56,610,5
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,555,214,340,319,225,10,2020-11-26 10:22:59,254,1
