"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,101,51,50,0,101,290102,148908,141194,34.2,35.4,34.8
2,"10-19",NA,249,139,110,0,249,263568,134947,128621,103,85.5,94.5
3,"20-29",NA,667,339,328,0,667,339736,177466,162270,191,202.1,196.3
4,"30-39",NA,709,374,335,0,709,359239,188972,170267,197.9,196.7,197.4
5,"40-49",NA,770,334,436,0,770,369722,183873,185849,181.6,234.6,208.3
6,"50-59",NA,825,337,488,0,825,419039,196469,222570,171.5,219.3,196.9
7,"60-69",NA,506,215,291,0,506,351248,147788,203460,145.5,143,144.1
8,"70-79",NA,212,91,121,0,212,236890,81674,155216,111.4,78,89.5
9,"Virš 80",NA,256,79,177,0,256,164546,44257,120289,178.5,147.1,155.6
