"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,30,14,16,0,30,290102,148908,141194,9.4,11.3,10.3
2,"10-19",NA,54,26,28,0,54,263568,134947,128621,19.3,21.8,20.5
3,"20-29",NA,248,123,125,0,248,339736,177466,162270,69.3,77,73
4,"30-39",NA,273,152,121,0,273,359239,188972,170267,80.4,71.1,76
5,"40-49",NA,337,150,187,0,337,369722,183873,185849,81.6,100.6,91.1
6,"50-59",NA,448,167,281,0,448,419039,196469,222570,85,126.3,106.9
7,"60-69",NA,293,122,171,0,293,351248,147788,203460,82.6,84,83.4
8,"70-79",NA,150,68,82,0,150,236890,81674,155216,83.3,52.8,63.3
9,"Virš 80",NA,168,50,118,0,168,164546,44257,120289,113,98.1,102.1
