"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,142,60,82,93,49,0,2020-11-13 10:26:23,95,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,191,108,83,183,7,1,2020-11-13 10:26:24,136,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,100,41,59,81,18,1,2020-11-13 10:26:26,78,0
4,"69","Prienų r.","2","Kauno apskr.",NA,258,103,155,189,66,2,2020-11-13 10:26:27,167,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,291,146,145,231,58,2,2020-11-13 10:26:29,228,0
6,"74","Rietavo","8","Telšių apskr.",NA,100,41,59,69,30,1,2020-11-13 10:26:30,63,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,688,299,387,558,115,15,2020-11-13 10:26:32,414,0
8,"19","Kauno m.","2","Kauno apskr.",NA,3757,1738,2019,3138,581,29,2020-11-13 10:26:37,2212,9
9,"11","Alytaus m.","1","Alytaus apskr.",NA,436,180,256,389,44,3,2020-11-13 10:26:38,359,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,83,39,44,55,27,0,2020-11-13 10:26:39,54,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,222,87,135,133,82,6,2020-11-13 10:26:41,98,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,51,23,28,34,16,1,2020-11-13 10:26:42,34,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,107,49,58,67,38,0,2020-11-13 10:26:43,78,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,551,230,320,444,92,4,2020-11-13 10:26:45,231,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,654,306,347,499,149,6,2020-11-13 10:26:47,372,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,45,24,21,31,14,0,2020-11-13 10:26:48,30,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,64,34,30,35,27,2,2020-11-13 10:26:49,35,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,98,32,66,37,61,0,2020-11-13 10:26:51,34,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,389,154,235,157,214,3,2020-11-13 10:26:52,135,15
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,88,34,54,60,27,1,2020-11-13 10:26:54,55,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,126,52,74,83,41,2,2020-11-13 10:26:55,75,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,244,127,117,219,22,2,2020-11-13 10:26:57,174,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,229,93,131,162,65,1,2020-11-13 10:26:58,136,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,110,51,59,80,29,1,2020-11-13 10:26:59,79,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,220,83,137,175,43,2,2020-11-13 10:27:01,134,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,157,77,80,138,16,3,2020-11-13 10:27:02,75,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,22,8,14,13,8,0,2020-11-13 10:27:04,12,1
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,186,73,113,141,44,1,2020-11-13 10:27:05,134,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1240,508,703,816,413,3,2020-11-13 10:27:07,585,5
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,419,180,239,255,161,1,2020-11-13 10:27:10,241,2
36,"43","Zarasų r.","9","Utenos apskr.",NA,26,15,11,18,7,1,2020-11-13 10:27:12,19,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,365,150,215,302,60,1,2020-11-13 10:27:15,259,2
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,324,117,205,191,123,9,2020-11-13 10:27:18,169,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,362,130,232,219,134,6,2020-11-13 10:27:20,116,3
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,260,103,153,181,78,0,2020-11-13 10:27:23,174,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,61,25,36,42,15,3,2020-11-13 10:27:25,41,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1167,537,630,964,191,11,2020-11-13 10:27:29,651,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,382,144,235,297,77,5,2020-11-13 10:27:31,276,3
45,"77","Tauragės r.","7","Tauragės apskr.",NA,320,160,160,226,93,1,2020-11-13 10:27:34,208,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,44,18,26,26,18,0,2020-11-13 10:27:36,26,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,245,92,153,185,48,5,2020-11-13 10:27:38,119,7
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,185,91,92,139,46,0,2020-11-13 10:27:40,88,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,11,5,5,10,1,0,2020-11-13 10:27:42,7,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,576,254,322,453,119,4,2020-11-13 10:27:45,422,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,44,17,27,18,26,0,2020-11-13 10:27:46,20,0
52,"78","Telšių r.","8","Telšių apskr.",NA,448,156,292,339,105,4,2020-11-13 10:27:49,340,0
53,"68","Plungės r.","8","Telšių apskr.",NA,685,261,424,476,195,13,2020-11-13 10:27:51,282,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,535,184,345,413,112,9,2020-11-13 10:27:53,334,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,117,50,67,98,17,2,2020-11-13 10:27:55,87,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,118,51,67,107,9,2,2020-11-13 10:27:57,100,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,872,351,521,274,581,15,2020-11-13 10:28:00,117,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,7228,3363,3662,5413,1755,30,2020-11-13 10:28:07,3709,15
60,"87","Šilalės r.","7","Tauragės apskr.",NA,378,137,241,325,51,1,2020-11-13 10:28:10,293,1
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,2548,1046,1478,2066,456,22,2020-11-13 10:28:15,1579,4
20,"30","Visagino","9","Utenos apskr.",NA,58,26,32,34,22,2,2020-11-13 10:28:17,36,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,194,77,116,145,48,1,2020-11-13 10:28:20,107,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,790,330,458,663,121,5,2020-11-13 10:28:24,531,1
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,2074,854,1220,1668,387,12,2020-11-13 10:28:28,1228,7
30,"12","Birštono","2","Kauno apskr.",NA,30,14,16,25,5,0,2020-11-13 10:28:29,17,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,74,30,44,54,19,1,2020-11-13 10:28:31,57,0
