"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,768,394,374,0,768,290102,148908,141194,264.6,264.9,264.7
2,"10-19",NA,1383,731,652,0,1383,263568,134947,128621,541.7,506.9,524.7
3,"20-29",NA,3641,1795,1846,0,3641,339736,177466,162270,1011.5,1137.6,1071.7
4,"30-39",NA,4159,2029,2130,0,4159,359239,188972,170267,1073.7,1251,1157.7
5,"40-49",NA,4201,1751,2450,0,4201,369722,183873,185849,952.3,1318.3,1136.3
6,"50-59",NA,4379,1656,2723,0,4379,419039,196469,222570,842.9,1223.4,1045
7,"60-69",NA,2748,1124,1624,0,2748,351248,147788,203460,760.5,798.2,782.4
8,"70-79",NA,1009,430,579,0,1009,236890,81674,155216,526.5,373,425.9
9,"Virš 80",NA,3444,313,743,2388,1056,164546,44257,120289,707.2,617.7,2093
