"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,73,38,35,0,73,290102,148908,141194,25.5,24.8,25.2
2,"10-19",NA,164,96,68,0,164,263568,134947,128621,71.1,52.9,62.2
3,"20-29",NA,481,252,229,0,481,339736,177466,162270,142,141.1,141.6
4,"30-39",NA,499,274,225,0,499,359239,188972,170267,145,132.1,138.9
5,"40-49",NA,567,256,311,0,567,369722,183873,185849,139.2,167.3,153.4
6,"50-59",NA,628,254,374,0,628,419039,196469,222570,129.3,168,149.9
7,"60-69",NA,390,165,225,0,390,351248,147788,203460,111.6,110.6,111
8,"70-79",NA,164,67,97,0,164,236890,81674,155216,82,62.5,69.2
9,"Virš 80",NA,196,60,136,0,196,164546,44257,120289,135.6,113.1,119.1
