"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,25,9,16,10,15,0,2020-10-23 09:53:48,8,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,32,17,15,27,5,0,2020-10-23 09:53:49,18,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,17,6,11,7,9,1,2020-10-23 09:53:51,7,0
4,"69","Prienų r.","2","Kauno apskr.",NA,53,19,34,23,29,1,2020-10-23 09:53:52,23,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,51,15,35,29,21,0,2020-10-23 09:53:54,26,0
6,"74","Rietavo","8","Telšių apskr.",NA,19,8,11,6,13,0,2020-10-23 09:53:55,7,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,184,72,111,86,92,5,2020-10-23 09:53:56,84,0
8,"19","Kauno m.","2","Kauno apskr.",NA,954,461,493,610,331,10,2020-10-23 09:53:59,314,3
9,"11","Alytaus m.","1","Alytaus apskr.",NA,47,26,21,11,35,1,2020-10-23 09:54:00,11,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,23,14,9,7,16,0,2020-10-23 09:54:02,9,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,75,33,42,58,14,2,2020-10-23 09:54:03,57,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,13,4,9,9,4,0,2020-10-23 09:54:05,10,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,20,10,10,2,18,0,2020-10-23 09:54:06,1,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,209,95,114,153,48,3,2020-10-23 09:54:08,99,5
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,156,80,76,67,85,4,2020-10-23 09:54:09,60,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,14,7,7,4,10,0,2020-10-23 09:54:11,3,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,25,14,11,5,18,2,2020-10-23 09:54:12,6,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,52,12,40,9,43,0,2020-10-23 09:54:14,6,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,239,87,152,45,179,2,2020-10-23 09:54:16,18,13
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,28,11,17,5,23,0,2020-10-23 09:54:18,5,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,39,19,20,16,22,1,2020-10-23 09:54:20,21,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,52,30,22,31,20,1,2020-10-23 09:54:22,23,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,66,31,35,31,35,0,2020-10-23 09:54:24,24,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,24,12,12,7,17,0,2020-10-23 09:54:26,5,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,53,20,33,44,9,0,2020-10-23 09:54:28,41,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,41,18,23,28,12,1,2020-10-23 09:54:30,23,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,8,1,7,3,5,0,2020-10-23 09:54:33,2,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,39,13,26,4,35,0,2020-10-23 09:54:34,3,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,501,211,290,169,325,3,2020-10-23 09:54:36,107,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,135,68,67,83,52,0,2020-10-23 09:54:38,83,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,7,6,1,2,5,0,2020-10-23 09:54:40,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,57,31,26,23,33,0,2020-10-23 09:54:42,16,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,130,44,86,36,84,9,2020-10-23 09:54:43,21,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,160,52,108,119,35,5,2020-10-23 09:54:45,104,1
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,38,18,20,18,19,0,2020-10-23 09:54:47,18,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,9,4,5,3,5,0,2020-10-23 09:54:49,3,1
42,"52","Kauno r.","2","Kauno apskr.",NA,326,149,176,241,80,4,2020-10-23 09:54:51,145,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,50,25,25,29,19,2,2020-10-23 09:54:53,32,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,66,46,20,12,53,1,2020-10-23 09:54:54,10,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,16,5,11,8,8,0,2020-10-23 09:54:56,7,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,57,28,29,32,23,1,2020-10-23 09:54:58,29,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,75,38,37,42,33,0,2020-10-23 09:55:00,33,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,4,1,3,3,1,0,2020-10-23 09:55:02,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,73,34,39,33,39,1,2020-10-23 09:55:03,23,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,12,12,1,23,0,2020-10-23 09:55:05,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,52,18,34,29,21,2,2020-10-23 09:55:07,28,0
53,"68","Plungės r.","8","Telšių apskr.",NA,148,60,88,127,19,1,2020-10-23 09:55:09,129,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,111,43,68,43,64,4,2020-10-23 09:55:11,43,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,8,4,4,2,5,1,2020-10-23 09:55:13,4,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,11,5,6,3,8,0,2020-10-23 09:55:15,3,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,708,274,434,382,315,9,2020-10-23 09:55:17,197,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,2340,1134,1206,1396,915,24,2020-10-23 09:55:20,894,5
