"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,25,9,16,12,13,0,2020-10-22 08:00:46,8,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,31,17,14,26,5,0,2020-10-22 08:00:47,17,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,16,6,10,6,9,1,2020-10-22 08:00:49,6,0
4,"69","Prienų r.","2","Kauno apskr.",NA,47,18,29,18,28,1,2020-10-22 08:00:50,17,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,49,15,34,28,21,0,2020-10-22 08:00:51,24,0
6,"74","Rietavo","8","Telšių apskr.",NA,19,8,11,6,13,0,2020-10-22 08:00:53,7,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,178,72,106,81,92,5,2020-10-22 08:00:54,80,0
8,"19","Kauno m.","2","Kauno apskr.",NA,920,448,472,592,315,10,2020-10-22 08:00:56,296,3
9,"11","Alytaus m.","1","Alytaus apskr.",NA,47,26,21,11,35,1,2020-10-22 08:00:58,11,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,23,14,9,10,13,0,2020-10-22 08:00:59,11,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,73,33,40,56,14,2,2020-10-22 08:01:01,56,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,11,3,8,7,4,0,2020-10-22 08:01:03,8,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,20,10,10,2,18,0,2020-10-22 08:01:05,1,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,201,90,111,161,34,3,2020-10-22 08:01:08,92,3
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,150,77,73,61,85,4,2020-10-22 08:01:11,56,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,13,7,6,3,10,0,2020-10-22 08:01:13,2,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,24,14,10,8,14,2,2020-10-22 08:01:15,5,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,52,12,40,8,43,0,2020-10-22 08:01:17,6,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,239,87,152,73,151,2,2020-10-22 08:01:19,20,13
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,28,11,17,5,23,0,2020-10-22 08:01:22,5,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,38,19,19,16,21,1,2020-10-22 08:01:24,21,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,50,29,21,30,19,1,2020-10-22 08:01:26,21,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,66,31,35,38,28,0,2020-10-22 08:01:28,24,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,24,12,12,7,17,0,2020-10-22 08:01:31,5,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,46,18,28,37,9,0,2020-10-22 08:01:33,35,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,36,15,21,23,12,1,2020-10-22 08:01:35,20,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,8,1,7,3,5,0,2020-10-22 08:01:37,2,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,37,12,25,2,35,0,2020-10-22 08:01:39,2,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,474,199,275,147,320,3,2020-10-22 08:01:42,86,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,123,65,58,73,50,0,2020-10-22 08:01:44,72,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,7,6,1,2,5,0,2020-10-22 08:01:46,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,54,29,25,23,30,0,2020-10-22 08:01:49,14,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,124,44,80,30,84,9,2020-10-22 08:01:51,15,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,148,50,98,113,31,4,2020-10-22 08:01:53,95,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,34,16,18,14,19,0,2020-10-22 08:01:55,14,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,9,4,5,3,5,0,2020-10-22 08:01:56,3,1
42,"52","Kauno r.","2","Kauno apskr.",NA,299,135,164,218,77,4,2020-10-22 08:01:59,127,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,42,19,23,27,15,0,2020-10-22 08:02:01,26,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,65,45,20,11,53,1,2020-10-22 08:02:03,9,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,16,5,11,8,8,0,2020-10-22 08:02:05,7,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,54,25,29,31,21,1,2020-10-22 08:02:07,26,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,69,36,33,39,30,0,2020-10-22 08:02:09,29,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,5,2,3,4,1,0,2020-10-22 08:02:10,2,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,70,33,37,30,39,1,2020-10-22 08:02:12,20,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,12,12,1,23,0,2020-10-22 08:02:14,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,51,18,33,28,21,2,2020-10-22 08:02:16,28,0
