"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,1,24,0,2020-10-14 06:36:16,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,27,12,15,10,15,2,2020-10-14 06:36:17,4,0
53,"68","Plungės r.","8","Telšių apskr.",NA,44,18,26,28,16,0,2020-10-14 06:36:18,27,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,72,28,44,7,61,4,2020-10-14 06:36:20,6,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,5,3,2,3,1,1,2020-10-14 06:36:21,3,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,0,8,0,2020-10-14 06:36:22,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,600,214,386,577,15,6,2020-10-14 06:36:25,310,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1600,773,825,848,721,24,2020-10-14 06:36:29,363,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,23,15,8,14,9,0,2020-10-14 06:36:31,12,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,433,178,255,122,293,18,2020-10-14 06:36:33,59,0
20,"30","Visagino","9","Utenos apskr.",NA,18,8,10,5,12,1,2020-10-14 06:36:34,3,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,19,9,10,6,13,0,2020-10-14 06:36:36,2,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,143,70,73,50,92,1,2020-10-14 06:36:37,24,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,404,156,248,336,64,4,2020-10-14 06:36:39,181,0
30,"12","Birštono","2","Kauno apskr.",NA,2,1,1,1,1,0,2020-10-14 06:36:41,1,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,11,4,7,11,0,0,2020-10-14 06:36:42,4,0
