"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,52,25,27,0,52,290102,148908,141194,16.8,19.1,17.9
2,"10-19",NA,80,43,37,0,80,263568,134947,128621,31.9,28.8,30.4
3,"20-29",NA,292,151,141,0,292,339736,177466,162270,85.1,86.9,85.9
4,"30-39",NA,340,185,155,0,340,359239,188972,170267,97.9,91,94.6
5,"40-49",NA,414,187,227,0,414,369722,183873,185849,101.7,122.1,112
6,"50-59",NA,501,196,305,0,501,419039,196469,222570,99.8,137,119.6
7,"60-69",NA,327,142,185,0,327,351248,147788,203460,96.1,90.9,93.1
8,"70-79",NA,150,63,87,0,150,236890,81674,155216,77.1,56.1,63.3
9,"Virš 80",NA,174,53,120,1,173,164546,44257,120289,119.8,99.8,105.7
