"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,94,49,45,0,94,290102,148908,141194,32.9,31.9,32.4
2,"10-19",NA,233,131,102,0,233,263568,134947,128621,97.1,79.3,88.4
3,"20-29",NA,644,328,316,0,644,339736,177466,162270,184.8,194.7,189.6
4,"30-39",NA,663,352,311,0,663,359239,188972,170267,186.3,182.7,184.6
5,"40-49",NA,724,317,407,0,724,369722,183873,185849,172.4,219,195.8
6,"50-59",NA,783,323,460,0,783,419039,196469,222570,164.4,206.7,186.9
7,"60-69",NA,482,205,277,0,482,351248,147788,203460,138.7,136.1,137.2
8,"70-79",NA,201,86,115,0,201,236890,81674,155216,105.3,74.1,84.8
9,"Virš 80",NA,246,76,170,0,246,164546,44257,120289,171.7,141.3,149.5
