"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,22,8,14,12,10,0,2020-10-18 06:35:14,7,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,23,12,11,18,5,0,2020-10-18 06:35:15,11,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,12,6,6,3,8,1,2020-10-18 06:35:16,2,0
4,"69","Prienų r.","2","Kauno apskr.",NA,39,15,24,10,28,1,2020-10-18 06:35:18,10,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,29,9,20,9,20,0,2020-10-18 06:35:19,6,0
6,"74","Rietavo","8","Telšių apskr.",NA,14,6,8,8,6,0,2020-10-18 06:35:20,7,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,130,53,77,36,90,4,2020-10-18 06:35:21,32,0
8,"19","Kauno m.","2","Kauno apskr.",NA,799,391,408,478,310,9,2020-10-18 06:35:24,237,2
9,"11","Alytaus m.","1","Alytaus apskr.",NA,44,25,19,8,35,1,2020-10-18 06:35:25,8,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,23,14,9,22,1,0,2020-10-18 06:35:26,15,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,59,29,30,42,14,2,2020-10-18 06:35:28,43,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,6,2,4,3,3,0,2020-10-18 06:35:29,3,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,20,10,10,3,17,0,2020-10-18 06:35:30,1,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,179,79,100,149,26,3,2020-10-18 06:35:32,82,1
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,127,66,61,44,79,4,2020-10-18 06:35:33,33,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-18 06:35:35,0,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,22,13,9,6,14,2,2020-10-18 06:35:36,3,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,11,35,0,2020-10-18 06:35:37,1,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,237,86,151,130,92,2,2020-10-18 06:35:39,25,13
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,28,11,17,8,20,0,2020-10-18 06:35:40,6,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,34,18,16,19,14,1,2020-10-18 06:35:41,17,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,41,23,18,21,19,1,2020-10-18 06:35:43,15,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,58,26,32,35,23,0,2020-10-18 06:35:44,17,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,23,11,12,7,16,0,2020-10-18 06:35:45,5,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,28,9,19,19,9,0,2020-10-18 06:35:46,17,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,30,13,17,17,12,1,2020-10-18 06:35:48,15,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,7,1,6,2,5,0,2020-10-18 06:35:49,2,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,36,12,24,1,35,0,2020-10-18 06:35:50,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,452,188,264,136,309,3,2020-10-18 06:35:52,75,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,100,48,52,58,42,0,2020-10-18 06:35:53,51,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-18 06:35:55,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,45,25,20,18,26,0,2020-10-18 06:35:57,7,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,118,42,76,25,83,9,2020-10-18 06:35:59,9,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,119,44,75,107,11,1,2020-10-18 06:36:02,82,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,26,12,14,6,19,0,2020-10-18 06:36:03,6,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,7,3,4,1,5,0,2020-10-18 06:36:05,1,1
42,"52","Kauno r.","2","Kauno apskr.",NA,235,109,126,162,69,4,2020-10-18 06:36:08,83,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,35,16,19,20,15,0,2020-10-18 06:36:09,19,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,61,44,17,12,49,0,2020-10-18 06:36:11,9,0
