"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,24,11,13,0,24,290102,148908,141194,7.4,9.2,8.3
2,"10-19",NA,51,25,26,0,51,263568,134947,128621,18.5,20.2,19.3
3,"20-29",NA,240,118,122,0,240,339736,177466,162270,66.5,75.2,70.6
4,"30-39",NA,241,131,110,0,241,359239,188972,170267,69.3,64.6,67.1
5,"40-49",NA,310,131,179,0,310,369722,183873,185849,71.2,96.3,83.8
6,"50-59",NA,424,154,270,0,424,419039,196469,222570,78.4,121.3,101.2
7,"60-69",NA,278,118,160,0,278,351248,147788,203460,79.8,78.6,79.1
8,"70-79",NA,148,67,81,0,148,236890,81674,155216,82,52.2,62.5
9,"Virš 80",NA,166,49,117,0,166,164546,44257,120289,110.7,97.3,100.9
