"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,127,53,74,81,46,0,2020-11-12 10:26:57,89,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,187,106,81,179,7,1,2020-11-12 10:26:58,136,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,81,32,49,62,18,1,2020-11-12 10:27:00,59,0
4,"69","Prienų r.","2","Kauno apskr.",NA,241,96,145,176,63,2,2020-11-12 10:27:01,156,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,275,139,136,215,58,2,2020-11-12 10:27:03,214,0
6,"74","Rietavo","8","Telšių apskr.",NA,92,34,58,61,30,1,2020-11-12 10:27:04,58,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,620,257,348,490,115,14,2020-11-12 10:27:07,368,0
8,"19","Kauno m.","2","Kauno apskr.",NA,3553,1656,1897,2975,542,28,2020-11-12 10:27:11,2124,8
9,"11","Alytaus m.","1","Alytaus apskr.",NA,402,163,231,360,40,2,2020-11-12 10:27:13,338,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,70,35,35,46,23,0,2020-11-12 10:27:15,41,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,197,70,127,126,65,5,2020-11-12 10:27:16,76,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,46,20,26,31,15,0,2020-11-12 10:27:18,29,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,101,45,56,70,30,0,2020-11-12 10:27:19,73,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,523,216,306,421,88,4,2020-11-12 10:27:21,212,9
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,615,287,327,468,141,6,2020-11-12 10:27:23,349,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,39,18,21,25,14,0,2020-11-12 10:27:25,24,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,55,30,25,28,25,2,2020-11-12 10:27:26,26,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,87,28,59,26,61,0,2020-11-12 10:27:28,25,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,357,136,221,125,214,3,2020-11-12 10:27:29,111,15
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,80,31,49,52,27,1,2020-11-12 10:27:31,47,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,107,44,63,64,41,2,2020-11-12 10:27:32,60,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,220,115,105,195,22,2,2020-11-12 10:27:34,159,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,222,92,123,160,60,1,2020-11-12 10:27:36,131,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,106,51,55,77,28,1,2020-11-12 10:27:37,77,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,192,61,107,147,43,2,2020-11-12 10:27:39,112,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,149,71,78,130,16,3,2020-11-12 10:27:41,76,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,20,7,13,12,8,0,2020-11-12 10:27:42,12,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,159,62,97,116,43,0,2020-11-12 10:27:44,109,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1194,496,666,781,402,3,2020-11-12 10:27:46,553,5
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,386,163,223,223,160,1,2020-11-12 10:27:48,215,2
36,"43","Zarasų r.","9","Utenos apskr.",NA,23,13,10,16,7,0,2020-11-12 10:27:49,16,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,336,136,200,273,60,1,2020-11-12 10:27:51,234,2
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,301,110,183,172,119,9,2020-11-12 10:27:53,151,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,338,116,222,201,128,6,2020-11-12 10:27:55,115,3
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,245,97,144,169,75,0,2020-11-12 10:27:57,166,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,53,25,28,36,15,1,2020-11-12 10:27:58,35,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1117,520,597,923,182,11,2020-11-12 10:28:00,627,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,343,126,209,258,77,5,2020-11-12 10:28:02,260,3
45,"77","Tauragės r.","7","Tauragės apskr.",NA,286,141,145,195,90,1,2020-11-12 10:28:04,183,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,42,16,26,24,18,0,2020-11-12 10:28:05,24,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,239,86,153,182,45,5,2020-11-12 10:28:07,129,7
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,168,83,83,127,41,0,2020-11-12 10:28:08,74,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,10,4,5,9,1,0,2020-11-12 10:28:10,6,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,521,220,301,406,111,4,2020-11-12 10:28:12,389,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,39,16,23,13,26,0,2020-11-12 10:28:13,15,0
52,"78","Telšių r.","8","Telšių apskr.",NA,432,150,282,336,92,4,2020-11-12 10:28:16,328,0
53,"68","Plungės r.","8","Telšių apskr.",NA,660,248,412,459,188,12,2020-11-12 10:28:18,305,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,504,144,289,389,105,9,2020-11-12 10:28:20,325,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,110,48,62,92,16,2,2020-11-12 10:28:21,89,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,100,47,53,90,9,1,2020-11-12 10:28:23,83,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,858,346,512,261,580,15,2020-11-12 10:28:25,111,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,6858,3158,3478,5159,1640,29,2020-11-12 10:28:32,3438,15
60,"87","Šilalės r.","7","Tauragės apskr.",NA,325,119,205,274,49,1,2020-11-12 10:28:34,251,1
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,2392,974,1378,1922,445,22,2020-11-12 10:28:38,1471,3
