"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,20,6,14,10,10,0,2020-10-15 06:35:13,8,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,22,11,11,17,5,0,2020-10-15 06:35:15,10,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,11,6,5,2,8,1,2020-10-15 06:35:16,1,0
4,"69","Prienų r.","2","Kauno apskr.",NA,34,13,21,5,28,1,2020-10-15 06:35:18,5,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,27,9,18,7,20,0,2020-10-15 06:35:19,7,0
6,"74","Rietavo","8","Telšių apskr.",NA,14,6,8,8,6,0,2020-10-15 06:35:21,8,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,105,47,58,11,90,4,2020-10-15 06:35:22,8,0
8,"19","Kauno m.","2","Kauno apskr.",NA,737,360,377,425,301,9,2020-10-15 06:35:25,216,2
9,"11","Alytaus m.","1","Alytaus apskr.",NA,40,22,18,4,35,1,2020-10-15 06:35:27,4,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,23,14,9,22,1,0,2020-10-15 06:35:28,19,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,54,27,27,38,14,2,2020-10-15 06:35:29,38,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,5,1,4,2,3,0,2020-10-15 06:35:31,2,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,2,17,0,2020-10-15 06:35:32,0,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,163,73,90,136,24,2,2020-10-15 06:35:34,85,1
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,108,56,52,29,75,4,2020-10-15 06:35:35,18,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-15 06:35:37,0,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,19,10,9,3,14,2,2020-10-15 06:35:38,2,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,13,33,0,2020-10-15 06:35:40,2,0
