"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,60,29,31,0,60,290102,148908,141194,19.5,22,20.7
2,"10-19",NA,138,78,60,0,138,263568,134947,128621,57.8,46.6,52.4
3,"20-29",NA,425,220,205,0,425,339736,177466,162270,124,126.3,125.1
4,"30-39",NA,453,243,210,0,453,359239,188972,170267,128.6,123.3,126.1
5,"40-49",NA,530,242,288,0,530,369722,183873,185849,131.6,155,143.4
6,"50-59",NA,591,237,354,0,591,419039,196469,222570,120.6,159.1,141
7,"60-69",NA,380,162,218,0,380,351248,147788,203460,109.6,107.1,108.2
8,"70-79",NA,161,67,94,0,161,236890,81674,155216,82,60.6,68
9,"Virš 80",NA,190,58,131,1,189,164546,44257,120289,131.1,108.9,115.5
