"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,21,7,14,11,10,0,2020-10-17 06:35:13,8,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,23,12,11,18,5,0,2020-10-17 06:35:15,11,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,12,6,6,3,8,1,2020-10-17 06:35:17,2,0
4,"69","Prienų r.","2","Kauno apskr.",NA,39,15,24,10,28,1,2020-10-17 06:35:19,10,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,29,9,20,9,20,0,2020-10-17 06:35:21,6,0
6,"74","Rietavo","8","Telšių apskr.",NA,14,6,8,8,6,0,2020-10-17 06:35:23,7,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,125,51,74,31,90,4,2020-10-17 06:35:25,28,0
8,"19","Kauno m.","2","Kauno apskr.",NA,780,383,397,459,310,9,2020-10-17 06:35:28,226,2
9,"11","Alytaus m.","1","Alytaus apskr.",NA,40,22,18,4,35,1,2020-10-17 06:35:30,4,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,23,14,9,22,1,0,2020-10-17 06:35:32,15,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,56,27,29,39,14,2,2020-10-17 06:35:33,40,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,6,2,4,3,3,0,2020-10-17 06:35:35,3,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,2,17,0,2020-10-17 06:35:37,0,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,175,76,99,145,26,3,2020-10-17 06:35:39,84,1
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,123,64,59,39,80,4,2020-10-17 06:35:41,29,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-17 06:35:43,0,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,20,11,9,4,14,2,2020-10-17 06:35:44,1,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,11,35,0,2020-10-17 06:35:46,1,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,237,86,151,130,92,2,2020-10-17 06:35:48,43,13
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,28,11,17,8,20,0,2020-10-17 06:35:49,6,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,34,18,16,19,14,1,2020-10-17 06:35:51,18,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,38,20,18,18,19,1,2020-10-17 06:35:53,13,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,58,26,32,35,23,0,2020-10-17 06:35:54,17,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,22,11,11,6,16,0,2020-10-17 06:35:56,4,0
