"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
77181,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-08-01 06:50:09,0,0,8,21.5,37179,0,0,0,6.4,0
77182,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-08-01 06:50:10,0,0,3,10.2,29526,0,0,0,6.4,0
77183,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,1,6,1,2020-08-01 06:50:11,0,0,8,23.1,34660,2.9,1,2.9,6.4,0
77184,NA,"Prienų r.",NA,NA,NA,NA,7,3,4,2,5,0,2020-08-01 06:50:11,0,0,7,27.1,25802,7.8,2,7.8,6.4,0
79361,NA,"Jonavos r.",NA,NA,NA,NA,15,4,11,2,13,0,2020-08-01 06:50:12,0,0,15,36.4,41163,4.9,1,2.4,6.4,0
79362,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-08-01 06:50:13,0,0,6,82.7,7258,0,0,0,6.4,0
79363,NA,"Marijampolės",NA,NA,NA,NA,82,36,46,5,73,4,2020-08-01 06:50:14,0,0,82,152.5,53772,9.3,3,5.6,6.4,0
79364,NA,"Kauno m.",NA,NA,NA,NA,165,99,66,59,102,3,2020-08-01 06:50:15,0,0,165,57,289380,20.4,37,12.8,6.4,1
79365,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-08-01 06:50:15,0,0,28,56.1,49888,0,0,0,6.4,0
79366,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-01 06:50:16,0,0,1,5.2,19109,0,0,0,6.4,0
79367,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-08-01 06:50:17,0,0,15,72.4,20726,0,0,0,6.4,0
79368,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-08-01 06:50:17,0,0,3,26.5,11337,0,0,0,6.4,0
79369,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-08-01 06:50:18,0,0,10,44,22718,0,0,0,6.4,0
