"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,15,6,9,5,10,0,2020-10-05 06:45:14,5,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,14,7,7,10,4,0,2020-10-05 06:45:15,5,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,10,5,5,2,7,1,2020-10-05 06:45:16,0,0
4,"69","Prienų r.","2","Kauno apskr.",NA,29,11,18,3,25,1,2020-10-05 06:45:18,0,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,23,7,16,4,19,0,2020-10-05 06:45:19,3,0
6,"74","Rietavo","8","Telšių apskr.",NA,8,5,3,2,6,0,2020-10-05 06:45:21,2,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,98,44,54,11,83,4,2020-10-05 06:45:22,7,0
8,"19","Kauno m.","2","Kauno apskr.",NA,570,298,272,314,247,8,2020-10-05 06:45:25,158,1
9,"11","Alytaus m.","1","Alytaus apskr.",NA,36,21,15,3,32,1,2020-10-05 06:45:26,1,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,10,5,5,9,1,0,2020-10-05 06:45:27,9,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,16,9,7,1,14,1,2020-10-05 06:45:29,1,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-10-05 06:45:30,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,3,16,0,2020-10-05 06:45:31,0,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,99,48,51,86,12,1,2020-10-05 06:45:33,68,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,94,47,47,18,72,4,2020-10-05 06:45:34,8,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-05 06:45:35,1,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,19,10,9,14,5,0,2020-10-05 06:45:37,5,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,25,21,0,2020-10-05 06:45:38,2,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,213,73,140,200,9,0,2020-10-05 06:45:40,141,4
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,22,9,13,16,6,0,2020-10-05 06:45:42,1,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,17,10,7,5,11,1,2020-10-05 06:45:43,3,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,27,16,11,12,14,1,2020-10-05 06:45:45,8,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,41,19,22,20,21,0,2020-10-05 06:45:47,3,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,18,10,8,7,11,0,2020-10-05 06:45:49,4,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,11,2,9,4,7,0,2020-10-05 06:45:52,2,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,15,8,7,2,12,1,2020-10-05 06:45:54,1,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,5,0,5,2,3,0,2020-10-05 06:45:56,0,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,35,12,23,3,32,0,2020-10-05 06:45:57,0,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,379,150,229,79,293,3,2020-10-05 06:46:00,29,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,50,18,32,26,24,0,2020-10-05 06:46:02,1,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,2,4,0,2020-10-05 06:46:03,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,39,22,17,22,16,0,2020-10-05 06:46:05,12,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,109,37,72,19,80,9,2020-10-05 06:46:07,6,1
