"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
70081,NA,"Utenos r.",NA,NA,NA,NA,6,3,3,1,5,0,2020-06-29 06:52:08,0,0,6,16.1,37179,2.7,0,0,1.5,0
70082,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-06-29 06:52:09,0,0,3,10.2,29526,0,0,0,1.5,0
70083,NA,"Vilkaviškio r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-06-29 06:52:10,0,0,7,20.2,34660,0,0,0,1.5,0
70084,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-06-29 06:52:11,0,0,5,19.4,25802,0,0,0,1.5,0
70085,NA,"Jonavos r.",NA,NA,NA,NA,13,3,10,4,9,0,2020-06-29 06:52:11,0,0,13,31.6,41163,9.7,0,0,1.5,0
70086,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-06-29 06:52:12,0,0,6,82.7,7258,0,0,0,1.5,0
70087,NA,"Marijampolės",NA,NA,NA,NA,76,32,44,1,71,4,2020-06-29 06:52:13,0,0,76,141.3,53772,1.9,1,1.9,1.5,0
70088,NA,"Kauno m.",NA,NA,NA,NA,104,51,53,6,94,3,2020-06-29 06:52:14,0,0,104,35.9,289380,2.1,0,0,1.5,1
70089,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-06-29 06:52:15,0,0,28,56.1,49888,0,0,0,1.5,0
70090,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,1,0,0,2020-06-29 06:52:16,0,0,1,5.2,19109,5.2,1,5.2,1.5,0
70091,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-06-29 06:52:18,0,0,15,72.4,20726,0,0,0,1.5,0
70092,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-06-29 06:52:19,0,0,3,26.5,11337,0,0,0,1.5,0
70093,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-06-29 06:52:20,0,0,10,44,22718,0,0,0,1.5,0
70094,NA,"Šiaulių r.",NA,NA,NA,NA,11,6,5,0,10,1,2020-06-29 06:52:21,0,0,11,26.5,41442,0,0,0,1.5,0
70095,NA,"Klaipėdos r.",NA,NA,NA,NA,59,27,32,1,54,4,2020-06-29 06:52:22,0,0,59,98.1,60139,1.7,0,0,1.5,0
70096,NA,"Anykščių r.",NA,NA,NA,NA,6,2,4,0,6,0,2020-06-29 06:52:22,0,0,6,26,23034,0,0,0,1.5,0
70097,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-06-29 06:52:23,0,0,5,26.6,18764,0,0,0,1.5,0
70098,NA,"Molėtų r.",NA,NA,NA,NA,4,2,2,1,3,0,2020-06-29 06:52:24,0,0,4,23.3,17153,5.8,1,5.8,1.5,0
70099,NA,"Radviliškio r.",NA,NA,NA,NA,7,5,2,4,3,0,2020-06-29 06:52:25,0,0,7,20,34995,11.4,3,8.6,1.5,0
