"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,12,5,7,2,10,0,2020-09-29 06:45:15,2,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,12,6,6,8,4,0,2020-09-29 06:45:17,3,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,10,5,5,2,7,1,2020-09-29 06:45:18,2,0
4,"69","Prienų r.","2","Kauno apskr.",NA,29,11,18,5,23,1,2020-09-29 06:45:20,0,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,20,7,13,1,19,0,2020-09-29 06:45:21,0,0
6,"74","Rietavo","8","Telšių apskr.",NA,6,4,2,0,6,0,2020-09-29 06:45:23,0,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,95,44,51,9,82,4,2020-09-29 06:45:24,6,0
8,"19","Kauno m.","2","Kauno apskr.",NA,484,257,227,268,207,8,2020-09-29 06:45:27,98,1
9,"11","Alytaus m.","1","Alytaus apskr.",NA,36,21,15,4,31,1,2020-09-29 06:45:30,2,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,1,0,1,0,1,0,2020-09-29 06:45:31,0,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,16,9,7,1,14,1,2020-09-29 06:45:33,1,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-09-29 06:45:34,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,6,13,0,2020-09-29 06:45:36,6,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,70,33,37,58,11,1,2020-09-29 06:45:38,48,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,87,42,45,14,69,4,2020-09-29 06:45:39,1,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,10,4,6,0,10,0,2020-09-29 06:45:40,0,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,16,8,8,11,5,0,2020-09-29 06:45:42,8,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,44,11,33,23,21,0,2020-09-29 06:45:45,0,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,150,55,95,138,8,0,2020-09-29 06:45:47,141,4
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,22,9,13,16,6,0,2020-09-29 06:45:49,5,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,16,9,7,4,11,1,2020-09-29 06:45:50,3,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,21,11,10,6,14,1,2020-09-29 06:45:52,5,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,41,20,21,22,19,0,2020-09-29 06:45:54,4,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,18,10,8,9,9,0,2020-09-29 06:45:57,8,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,10,2,8,3,7,0,2020-09-29 06:45:59,1,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,14,7,7,2,11,1,2020-09-29 06:46:02,2,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,5,0,5,2,3,0,2020-09-29 06:46:04,0,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,35,12,23,5,30,0,2020-09-29 06:46:06,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,364,144,220,64,293,3,2020-09-29 06:46:10,22,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,49,18,31,29,20,0,2020-09-29 06:46:13,6,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,5,5,0,2,3,0,2020-09-29 06:46:15,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,36,20,16,19,16,0,2020-09-29 06:46:18,12,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,109,37,72,20,79,9,2020-09-29 06:46:21,16,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,23,7,16,20,3,0,2020-09-29 06:46:25,20,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-09-29 06:46:28,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,1,4,0,2020-09-29 06:46:30,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,131,67,64,77,52,2,2020-09-29 06:46:34,24,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,15,9,6,1,14,0,2020-09-29 06:46:37,0,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,51,39,12,23,28,0,2020-09-29 06:46:40,2,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,7,3,4,0,7,0,2020-09-29 06:46:42,0,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,24,15,9,14,9,0,2020-09-29 06:46:44,6,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,26,14,12,15,11,0,2020-09-29 06:46:46,5,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,2,1,1,1,1,0,2020-09-29 06:46:47,0,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,39,18,21,25,13,1,2020-09-29 06:46:49,17,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,3,22,0,2020-09-29 06:46:51,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,22,10,12,11,9,2,2020-09-29 06:46:52,9,0
53,"68","Plungės r.","8","Telšių apskr.",NA,17,7,10,9,8,0,2020-09-29 06:46:53,6,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,66,25,41,1,61,4,2020-09-29 06:46:55,0,0
