"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
107709,NA,"Utenos r.",NA,NA,NA,NA,70,33,37,48,22,0,2020-11-05 10:40:38,0,0,70,188.3,37179,129.1,45,121,373.2,0
107710,NA,"Kaišiadorių r.",NA,NA,NA,NA,116,73,43,108,7,1,2020-11-05 10:40:38,0,0,116,392.9,29526,365.8,86,291.3,373.2,0
107711,NA,"Vilkaviškio r.",NA,NA,NA,NA,31,12,19,16,14,1,2020-11-05 10:40:38,0,0,31,89.4,34660,46.2,15,43.3,373.2,0
107712,NA,"Prienų r.",NA,NA,NA,NA,120,49,71,77,41,2,2020-11-05 10:40:38,0,0,120,465.1,25802,298.4,73,282.9,373.2,0
107969,NA,"Jonavos r.",NA,NA,NA,NA,136,60,76,97,39,0,2020-11-05 10:40:38,0,0,136,330.4,41163,235.6,87,211.4,373.2,0
107970,NA,"Rietavo",NA,NA,NA,NA,49,19,30,26,22,1,2020-11-05 10:40:38,0,0,49,675.1,7258,358.2,30,413.3,373.2,0
107971,NA,"Marijampolės",NA,NA,NA,NA,401,173,227,287,101,12,2020-11-05 10:40:38,0,0,401,745.7,53772,533.7,223,414.7,373.2,0
107972,NA,"Kauno m.",NA,NA,NA,NA,2118,1003,1115,1557,538,16,2020-11-05 10:40:38,0,0,2118,731.9,289380,538,1195,413,373.2,7
107973,NA,"Alytaus m.",NA,NA,NA,NA,146,57,89,106,39,1,2020-11-05 10:40:38,0,0,146,292.7,49888,212.5,99,198.4,373.2,0
107974,NA,"Druskininkų",NA,NA,NA,NA,35,20,15,13,22,0,2020-11-05 10:40:38,0,0,35,183.2,19109,68,12,62.8,373.2,0
107975,NA,"Joniškio r.",NA,NA,NA,NA,140,57,83,93,43,3,2020-11-05 10:40:38,0,0,140,675.5,20726,448.7,67,323.3,373.2,1
107976,NA,"Kazlų Rūdos",NA,NA,NA,NA,27,12,15,21,6,0,2020-11-05 10:40:38,0,0,27,238.2,11337,185.2,16,141.1,373.2,0
107977,NA,"Biržų r.",NA,NA,NA,NA,60,23,36,40,19,0,2020-11-05 10:40:38,0,0,60,264.1,22718,176.1,40,176.1,373.2,0
107978,NA,"Šiaulių r.",NA,NA,NA,NA,386,159,226,321,51,4,2020-11-05 10:40:38,0,0,386,931.4,41442,774.6,185,446.4,373.2,9
107979,NA,"Klaipėdos r.",NA,NA,NA,NA,370,178,192,277,88,5,2020-11-05 10:40:38,0,0,370,615.2,60139,460.6,220,365.8,373.2,0
107980,NA,"Anykščių r.",NA,NA,NA,NA,17,9,8,6,11,0,2020-11-05 10:40:38,0,0,17,73.8,23034,26,4,17.4,373.2,0
107981,NA,"Akmenės r.",NA,NA,NA,NA,37,22,15,13,22,2,2020-11-05 10:40:38,0,0,37,197.2,18764,69.3,13,69.3,373.2,0
107982,NA,"Molėtų r.",NA,NA,NA,NA,73,25,48,26,47,0,2020-11-05 10:40:38,0,0,73,425.6,17153,151.6,22,128.3,373.2,0
107983,NA,"Radviliškio r.",NA,NA,NA,NA,279,107,171,58,203,2,2020-11-05 10:40:38,0,0,279,797.3,34995,165.7,40,114.3,373.2,15
107984,NA,"Rokiškio r.",NA,NA,NA,NA,39,17,22,13,26,0,2020-11-05 10:40:38,0,0,39,138.9,28070,46.3,11,39.2,373.2,0
107985,NA,"Šakių r.",NA,NA,NA,NA,66,32,34,32,33,1,2020-11-05 10:40:38,0,0,66,247.2,26698,119.9,28,104.9,373.2,0
107986,NA,"Panevėžio r.",NA,NA,NA,NA,107,52,55,84,22,1,2020-11-05 10:40:38,0,0,107,302.9,35324,237.8,57,161.4,373.2,0
107987,NA,"Trakų r.",NA,NA,NA,NA,138,58,79,90,47,0,2020-11-05 10:40:38,0,0,138,424,32546,276.5,74,227.4,373.2,0
107988,NA,"Kupiškio r.",NA,NA,NA,NA,67,29,38,48,19,0,2020-11-05 10:40:38,0,0,67,409.6,16356,293.5,43,262.9,373.2,0
107989,NA,"Skuodo r.",NA,NA,NA,NA,118,46,72,94,22,2,2020-11-05 10:40:38,0,0,118,733.9,16078,584.6,72,447.8,373.2,0
107990,NA,"Palangos m.",NA,NA,NA,NA,108,49,58,91,14,2,2020-11-05 10:40:38,0,0,108,673.1,16046,567.1,71,442.5,373.2,0
107991,NA,"Pagėgių",NA,NA,NA,NA,11,2,9,5,6,0,2020-11-05 10:40:38,0,0,11,150.9,7288,68.6,3,41.2,373.2,0
107992,NA,"Šalčininkų r.",NA,NA,NA,NA,74,29,45,38,36,0,2020-11-05 10:40:38,0,0,74,242.5,30520,124.5,36,118,373.2,0
107993,NA,"Vilniaus r.",NA,NA,NA,NA,816,345,469,467,340,3,2020-11-05 10:40:38,0,0,816,814.7,100158,466.3,332,331.5,373.2,4
107994,NA,"Švenčionių r.",NA,NA,NA,NA,231,104,127,127,104,0,2020-11-05 10:40:38,0,0,231,1007.3,22932,553.8,108,471,373.2,0
107995,NA,"Zarasų r.",NA,NA,NA,NA,9,7,2,3,6,0,2020-11-05 10:40:38,0,0,9,60.3,14916,20.1,2,13.4,373.2,0
107996,NA,"Kėdainių r.",NA,NA,NA,NA,166,70,96,122,43,0,2020-11-05 10:40:38,0,0,166,366.6,45285,269.4,112,247.3,373.2,1
107997,NA,"Ukmergės r.",NA,NA,NA,NA,183,59,124,75,98,9,2020-11-05 10:40:38,0,0,183,546.7,33471,224.1,59,176.3,373.2,1
107998,NA,"Kelmės r.",NA,NA,NA,NA,275,92,183,180,88,5,2020-11-05 10:40:38,0,0,275,1083.4,25382,709.2,127,500.4,373.2,2
107999,NA,"Širvintų r.",NA,NA,NA,NA,127,46,81,88,38,0,2020-11-05 10:40:38,0,0,127,842.4,15076,583.7,92,610.2,373.2,1
108000,NA,"Kalvarijos",NA,NA,NA,NA,35,19,16,28,6,0,2020-11-05 10:40:38,0,0,35,343.5,10190,274.8,26,255.1,373.2,1
108001,NA,"Kauno r.",NA,NA,NA,NA,682,323,358,489,182,9,2020-11-05 10:40:38,0,0,682,707.2,96441,507,382,396.1,373.2,1
108002,NA,"Šilutės r.",NA,NA,NA,NA,186,68,118,146,35,5,2020-11-05 10:40:38,0,0,186,494.2,37637,387.9,144,382.6,373.2,0
108003,NA,"Tauragės r.",NA,NA,NA,NA,153,85,68,93,59,1,2020-11-05 10:40:38,0,0,153,404.7,37805,246,88,232.8,373.2,0
108004,NA,"Lazdijų r.",NA,NA,NA,NA,20,7,13,4,16,0,2020-11-05 10:40:38,0,0,20,109.1,18331,21.8,4,21.8,373.2,0
108005,NA,"Jurbarko r.",NA,NA,NA,NA,184,68,116,150,29,3,2020-11-05 10:40:38,0,0,184,741.3,24822,604.3,130,523.7,373.2,2
108006,NA,"Elektrėnų",NA,NA,NA,NA,132,64,68,94,38,0,2020-11-05 10:40:38,0,0,132,550.2,23992,391.8,63,262.6,373.2,0
108007,NA,"Neringos",NA,NA,NA,NA,7,2,5,6,1,0,2020-11-05 10:40:38,0,0,7,198.3,3530,170,3,85,373.2,0
