"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,328,167,161,0,328,290102,148908,141194,112.1,114,113.1
2,"10-19",NA,716,394,322,0,716,263568,134947,128621,292,250.3,271.7
3,"20-29",NA,1450,725,725,0,1450,339736,177466,162270,408.5,446.8,426.8
4,"30-39",NA,1721,851,870,0,1721,359239,188972,170267,450.3,511,479.1
5,"40-49",NA,1802,746,1056,0,1802,369722,183873,185849,405.7,568.2,487.4
6,"50-59",NA,1840,717,1123,0,1840,419039,196469,222570,364.9,504.6,439.1
7,"60-69",NA,1201,499,702,0,1201,351248,147788,203460,337.6,345,341.9
8,"70-79",NA,469,201,268,0,469,236890,81674,155216,246.1,172.7,198
9,"Virš 80",NA,466,134,331,1,465,164546,44257,120289,302.8,275.2,283.2
