"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,17,6,11,7,10,0,2020-10-09 06:45:15,5,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,14,7,7,10,4,0,2020-10-09 06:45:16,3,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,10,5,5,1,8,1,2020-10-09 06:45:17,0,0
4,"69","Prienų r.","2","Kauno apskr.",NA,30,11,19,2,27,1,2020-10-09 06:45:19,1,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,25,8,17,6,19,0,2020-10-09 06:45:21,5,0
6,"74","Rietavo","8","Telšių apskr.",NA,12,6,6,6,6,0,2020-10-09 06:45:22,6,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,100,45,55,11,85,4,2020-10-09 06:45:24,5,0
8,"19","Kauno m.","2","Kauno apskr.",NA,640,317,323,357,273,8,2020-10-09 06:45:26,190,2
9,"11","Alytaus m.","1","Alytaus apskr.",NA,36,21,15,0,35,1,2020-10-09 06:45:28,0,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,14,8,6,13,1,0,2020-10-09 06:45:29,13,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,18,9,9,2,14,2,2020-10-09 06:45:30,2,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-10-09 06:45:32,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,2,17,0,2020-10-09 06:45:33,0,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,110,51,59,88,20,2,2020-10-09 06:45:35,58,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,96,48,48,19,73,4,2020-10-09 06:45:36,9,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-09 06:45:37,1,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,19,10,9,8,10,1,2020-10-09 06:45:39,4,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,16,30,0,2020-10-09 06:45:40,2,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,221,78,143,191,25,1,2020-10-09 06:45:42,104,4
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,23,9,14,16,7,0,2020-10-09 06:45:43,1,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,18,11,7,5,12,1,2020-10-09 06:45:45,3,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,29,16,13,14,14,1,2020-10-09 06:45:46,9,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,42,20,22,20,22,0,2020-10-09 06:45:48,4,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,19,10,9,7,12,0,2020-10-09 06:45:49,2,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,12,2,10,5,7,0,2020-10-09 06:45:51,3,0
