"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,1420,729,691,0,1420,290102,148908,141194,489.6,489.4,489.5
2,"10-19",NA,2462,1281,1178,3,2459,263568,134947,128621,949.3,915.9,934.1
3,"20-29",NA,7073,3410,3648,15,7058,339736,177466,162270,1921.5,2248.1,2081.9
4,"30-39",NA,8264,3939,4314,11,8253,359239,188972,170267,2084.4,2533.7,2300.4
5,"40-49",NA,8623,3548,5066,9,8614,369722,183873,185849,1929.6,2725.9,2332.3
6,"50-59",NA,9638,3621,6013,4,9634,419039,196469,222570,1843,2701.6,2300
7,"60-69",NA,5959,2487,3472,0,5959,351248,147788,203460,1682.8,1706.5,1696.5
8,"70-79",NA,2347,1021,1326,0,2347,236890,81674,155216,1250.1,854.3,990.8
9,"Virš 80",NA,2486,641,1580,265,2221,164546,44257,120289,1448.4,1313.5,1510.8
