"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
106749,NA,"Utenos r.",NA,NA,NA,NA,64,30,34,44,20,0,2020-11-04 11:39:50,0,0,64,172.1,37179,118.3,42,113,352.7,0
106750,NA,"Kaišiadorių r.",NA,NA,NA,NA,115,73,42,107,7,1,2020-11-04 11:39:50,0,0,115,389.5,29526,362.4,87,294.7,352.7,0
106751,NA,"Vilkaviškio r.",NA,NA,NA,NA,31,12,19,18,12,1,2020-11-04 11:39:50,0,0,31,89.4,34660,51.9,15,43.3,352.7,0
106752,NA,"Prienų r.",NA,NA,NA,NA,115,46,69,76,37,2,2020-11-04 11:39:50,0,0,115,445.7,25802,294.5,72,279,352.7,0
107329,NA,"Jonavos r.",NA,NA,NA,NA,129,59,70,95,34,0,2020-11-04 11:39:50,0,0,129,313.4,41163,230.8,85,206.5,352.7,0
107330,NA,"Rietavo",NA,NA,NA,NA,43,16,27,26,17,0,2020-11-04 11:39:50,0,0,43,592.4,7258,358.2,26,358.2,352.7,0
107331,NA,"Marijampolės",NA,NA,NA,NA,393,168,222,279,99,12,2020-11-04 11:39:50,0,0,393,730.9,53772,518.9,236,438.9,352.7,0
107332,NA,"Kauno m.",NA,NA,NA,NA,2040,963,1077,1519,500,15,2020-11-04 11:39:50,0,0,2040,705,289380,524.9,1154,398.8,352.7,6
107333,NA,"Alytaus m.",NA,NA,NA,NA,144,56,88,104,39,1,2020-11-04 11:39:50,0,0,144,288.6,49888,208.5,99,198.4,352.7,0
107334,NA,"Druskininkų",NA,NA,NA,NA,32,19,13,10,22,0,2020-11-04 11:39:50,0,0,32,167.5,19109,52.3,9,47.1,352.7,0
